tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count
musculature,UBERON:0001015,muscle of abdomen,UBERON:0002378,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
musculature,UBERON:0001015,muscle of abdomen,UBERON:0002378,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
vasculature,UBERON:0002049,vasculature,UBERON:0002049,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
vasculature,UBERON:0002049,vasculature,UBERON:0002049,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
vasculature,UBERON:0002049,vasculature,UBERON:0002049,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
vasculature,UBERON:0002049,vasculature,UBERON:0002049,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
vasculature,UBERON:0002049,vasculature,UBERON:0002049,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
exocrine gland,UBERON:0002365,sublingual gland,UBERON:0001832,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
exocrine gland,UBERON:0002365,sublingual gland,UBERON:0001832,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
exocrine gland,UBERON:0002365,sublingual gland,UBERON:0001832,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
exocrine gland,UBERON:0002365,sublingual gland,UBERON:0001832,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
eye,UBERON:0000970,sclera,UBERON:0001773,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,sclera,UBERON:0001773,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,sclera,UBERON:0001773,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,sclera,UBERON:0001773,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,sclera,UBERON:0001773,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
uterus,UBERON:0000995,myometrium,UBERON:0001296,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
uterus,UBERON:0000995,myometrium,UBERON:0001296,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
uterus,UBERON:0000995,myometrium,UBERON:0001296,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
uterus,UBERON:0000995,myometrium,UBERON:0001296,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
eye,UBERON:0000970,eye,UBERON:0000970,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
eye,UBERON:0000970,eye,UBERON:0000970,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
eye,UBERON:0000970,eye,UBERON:0000970,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
eye,UBERON:0000970,eye,UBERON:0000970,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
eye,UBERON:0000970,sclera,UBERON:0001773,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
eye,UBERON:0000970,sclera,UBERON:0001773,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
eye,UBERON:0000970,sclera,UBERON:0001773,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
eye,UBERON:0000970,sclera,UBERON:0001773,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
skin of body,UBERON:0002097,skin of body,UBERON:0002097,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
skin of body,UBERON:0002097,skin of body,UBERON:0002097,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
skin of body,UBERON:0002097,skin of body,UBERON:0002097,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
skin of body,UBERON:0002097,skin of body,UBERON:0002097,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
skin of body,UBERON:0002097,skin of body,UBERON:0002097,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
exocrine gland,UBERON:0002365,parotid gland,UBERON:0001831,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
exocrine gland,UBERON:0002365,parotid gland,UBERON:0001831,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
exocrine gland,UBERON:0002365,parotid gland,UBERON:0001831,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
exocrine gland,UBERON:0002365,parotid gland,UBERON:0001831,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
large intestine,UBERON:0000059,large intestine,UBERON:0000059,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
large intestine,UBERON:0000059,large intestine,UBERON:0000059,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
large intestine,UBERON:0000059,large intestine,UBERON:0000059,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
large intestine,UBERON:0000059,large intestine,UBERON:0000059,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
large intestine,UBERON:0000059,large intestine,UBERON:0000059,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,conjunctiva,UBERON:0001811,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,conjunctiva,UBERON:0001811,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,conjunctiva,UBERON:0001811,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,conjunctiva,UBERON:0001811,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,conjunctiva,UBERON:0001811,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
respiratory system,UBERON:0001004,trachea,UBERON:0003126,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
respiratory system,UBERON:0001004,trachea,UBERON:0003126,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
respiratory system,UBERON:0001004,trachea,UBERON:0003126,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
respiratory system,UBERON:0001004,trachea,UBERON:0003126,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
