,soma_joinid,feature_id,feature_name,feature_length
51943,51943,ENSG00000200556,RNU6-103P,107
51944,51944,ENSG00000207493,SNORA46,135
51945,51945,ENSG00000206952,SNORA50A_ENSG00000206952,134
51946,51946,ENSG00000281910,SNORA50A_ENSG00000281910,136
51947,51947,ENSG00000260865,CTA-331F8.1,357
51948,51948,ENSG00000279889,RP11-451N19.3,499
51949,51949,ENSG00000200424,RNU6-1155P,107
51950,51950,ENSG00000244003,RN7SL143P,297
51951,51951,ENSG00000260451,GEMIN8P2,700
51952,51952,ENSG00000242423,RPL12P36,478
51953,51953,ENSG00000275808,Metazoa_SRP_ENSG00000275808,282
51954,51954,ENSG00000244043,RPS27P27,255
51955,51955,ENSG00000261144,RP11-102D18.1,202
51956,51956,ENSG00000200062,RNU4-58P,141
51957,51957,ENSG00000270222,DUXAP11,526
51958,51958,ENSG00000260240,APOOP5,1307
51959,51959,ENSG00000261278,RP11-430C1.2,426
51960,51960,ENSG00000261590,RP11-457D20.1,261
51961,51961,ENSG00000259844,GNPATP,1980
51962,51962,ENSG00000261178,RP11-90K18.1,1377
51963,51963,ENSG00000224631,RPS27AP16,566
51964,51964,ENSG00000260600,RP11-109D24.1,1995
51965,51965,ENSG00000201289,RN7SKP76,323
51966,51966,ENSG00000207441,RNU6-21P,107
51967,51967,ENSG00000280261,RP11-75D3.1,138
51968,51968,ENSG00000237901,AC009161.1,376
51969,51969,ENSG00000231589,AC009110.1,558
51970,51970,ENSG00000260332,RP11-50O21.1,485
51971,51971,ENSG00000261502,RP11-96H17.1,4443
51972,51972,ENSG00000269986,RP11-96H17.3,465
51973,51973,ENSG00000261199,UBE2FP2,462
51974,51974,ENSG00000241808,RPS15AP34,387
51975,51975,ENSG00000261743,RP11-2K6.2,556
51976,51976,ENSG00000279225,RP11-2K6.1,240
51977,51977,ENSG00000259864,RP11-370P15.1,183
51978,51978,ENSG00000260668,RP11-744D14.1,554
51979,51979,ENSG00000260187,PPIAP48,935
51980,51980,ENSG00000260068,RP11-439I14.3,242
51981,51981,ENSG00000278893,RP11-229O3.1,2105
51982,51982,ENSG00000260004,RP11-351A20.2,472
51983,51983,ENSG00000261234,RP11-356O24.1,265
51984,51984,ENSG00000201999,RNA5SP428,132
51985,51985,ENSG00000260146,CTD-2258A20.3,354
51986,51986,ENSG00000275745,Y_RNA_ENSG00000275745,111
51987,51987,ENSG00000265408,RP11-361L15.4,317
51988,51988,ENSG00000280416,RP11-361L15.3,437
51989,51989,ENSG00000280334,RP11-361L15.5,2810
51990,51990,ENSG00000265918,RN7SL543P,299
51991,51991,ENSG00000207948,MIR328,75
51992,51992,ENSG00000280163,CTC-277H1.6,1675
51993,51993,ENSG00000262691,CTC-277H1.7,2677
51994,51994,ENSG00000201201,RN7SKP118,330
51995,51995,ENSG00000239194,RNU1-123P,160
51996,51996,ENSG00000280214,CTD-2012K14.5,2121
51997,51997,ENSG00000270165,RP11-167P11.2,569
51998,51998,ENSG00000262141,CTC-479C5.11,157
51999,51999,ENSG00000262962,KARS1P3,1504
52000,52000,ENSG00000202336,RNU6-359P,108
52001,52001,ENSG00000261864,RP11-67A1.2,549
52002,52002,ENSG00000201850,Y_RNA_ENSG00000201850,95
52003,52003,ENSG00000212445,ENSG00000212445.1,135
52004,52004,ENSG00000262514,RP11-96D1.9,1187
52005,52005,ENSG00000279621,RP11-67A1.4,1141
52006,52006,ENSG00000240435,RPS12P27,337
52007,52007,ENSG00000263276,RP11-96D1.10,3022
52008,52008,ENSG00000284259,MIR6773,74
52009,52009,ENSG00000261469,RP11-96D1.6,533
52010,52010,ENSG00000252026,RNU6-1262P,96
52011,52011,ENSG00000279649,RP11-96D1.8,2704
52012,52012,ENSG00000259797,RP11-96D1.3,428
52013,52013,ENSG00000222177,RNU4-30P,143
52014,52014,ENSG00000279693,RP11-71L14.3,2938
52015,52015,ENSG00000199263,Y_RNA_ENSG00000199263,112
52016,52016,ENSG00000241334,RPL35AP33,334
52017,52017,ENSG00000201164,RNU4-36P,144
52018,52018,ENSG00000252040,ENSG00000252040.1,132
52019,52019,ENSG00000252640,ENSG00000252640.1,118
52020,52020,ENSG00000260860,RP11-615I2.3,893
52021,52021,ENSG00000261395,HSPE1P5,272
52022,52022,ENSG00000200558,RNA5SP429,109
52023,52023,ENSG00000260459,FTLP14,484
52024,52024,ENSG00000199979,Y_RNA_ENSG00000199979,102
52025,52025,ENSG00000275504,U7_ENSG00000275504,64
52026,52026,ENSG00000266801,RP11-521L9.2,641
52027,52027,ENSG00000202497,RNU6-898P,104
52028,52028,ENSG00000271129,RP11-123C5.5,479
52029,52029,ENSG00000244378,RPS2P45,2368
52030,52030,ENSG00000286140,DERPC,2761
52031,52031,ENSG00000207083,RNU6-22P,107
52032,52032,ENSG00000200164,Y_RNA_ENSG00000200164,101
52033,52033,ENSG00000265113,RP11-70O5.2,428
52034,52034,ENSG00000259900,RP11-343C2.7,747
52035,52035,ENSG00000261527,RP11-343C2.10,722
52036,52036,ENSG00000260108,RP11-140H17.1,2421
52037,52037,ENSG00000223109,MIR1538,61
52038,52038,ENSG00000274093,RP11-140H17.2,431
52039,52039,ENSG00000260772,RP11-311C24.1,1588
52040,52040,ENSG00000260290,CTD-2033A16.2,1402
52041,52041,ENSG00000252443,SNORA62_ENSG00000252443,120
52042,52042,ENSG00000208017,MIR140,100
52043,52043,ENSG00000277003,RP11-419C5.3,107
52044,52044,ENSG00000196696,PDXDC2P-NPIPB14P,6223
52045,52045,ENSG00000226232,NPIPB14P,1728
52046,52046,ENSG00000255185,PDXDC2P,2707
52047,52047,ENSG00000239118,MIR1972-2,77
52048,52048,ENSG00000241183,RP11-106J23.1,496
52049,52049,ENSG00000261145,RP11-296I10.5,106
52050,52050,ENSG00000261556,SMG1P7,4509
52051,52051,ENSG00000265648,RN7SL279P,284
52052,52052,ENSG00000261777,DDX19A-DT,1765
52053,52053,ENSG00000285710,RP11-529K1.5,1193
52054,52054,ENSG00000240043,RPS27P26,239
52055,52055,ENSG00000200153,RNU6-23P,107
52056,52056,ENSG00000221514,SNORD111B,80
52057,52057,ENSG00000221066,SNORD111,94
52058,52058,ENSG00000279569,RP11-394B2.1,4170
52059,52059,ENSG00000279412,RP11-394B2.5,2904
52060,52060,ENSG00000279815,RP11-394B2.7,430
52061,52061,ENSG00000279122,RP11-394B2.3,1255
52062,52062,ENSG00000279123,RP11-424M24.3,713
52063,52063,ENSG00000221725,RNU6ATAC25P,117
52064,52064,ENSG00000261260,CTD-2520I13.1,1676
52065,52065,ENSG00000262120,RP11-510M2.7,333
52066,52066,ENSG00000262008,RP11-510M2.8,193
52067,52067,ENSG00000260015,RP11-510M2.5,409
52068,52068,ENSG00000252339,RNU6-1061P,99
52069,52069,ENSG00000199301,RNU6-208P,107
52070,52070,ENSG00000263666,SNORA70D,135
52071,52071,ENSG00000223224,SNORD71,86
52072,52072,ENSG00000283057,RP11-417N10.5,232
52073,52073,ENSG00000262140,RP11-417N10.3,881
52074,52074,ENSG00000279592,RP11-417N10.4,997
52075,52075,ENSG00000261765,RP11-498D10.3,426
52076,52076,ENSG00000242176,RPL39P31,155
52077,52077,ENSG00000263311,RP11-498D10.8,403
52078,52078,ENSG00000263232,ATP5F1AP3,1507
52079,52079,ENSG00000261774,RP11-328J14.2,301
52080,52080,ENSG00000283564,U6_ENSG00000283564,57
52081,52081,ENSG00000238731,RNU7-90P,62
52082,52082,ENSG00000261764,KRT18P18,1279
52083,52083,ENSG00000251868,RNU7-71P,60
52084,52084,ENSG00000279757,CTD-2326C4.1,459
52085,52085,ENSG00000280092,AC002044.3,541
52086,52086,ENSG00000272330,AC002044.4,158
52087,52087,ENSG00000279591,AC002044.1,970
52088,52088,ENSG00000279120,RP11-140I24.2,431
52089,52089,ENSG00000259817,RP11-53L24.1,453
52090,52090,ENSG00000284670,RPSAP56,1143
52091,52091,ENSG00000279420,RP11-42H13.1,601
52092,52092,ENSG00000279100,AC009120.9,780
52093,52093,ENSG00000260471,PPIAP49,499
52094,52094,ENSG00000239763,AC009120.3,473
52095,52095,ENSG00000214331,PDPR2P,3828
52096,52096,ENSG00000276822,RP11-252A24.8,108
52097,52097,ENSG00000251794,RNU6-237P,71
52098,52098,ENSG00000207525,Y_RNA_ENSG00000207525,101
52099,52099,ENSG00000240861,RP11-572F4.1,496
52100,52100,ENSG00000270945,HSPE1P7,321
52101,52101,ENSG00000262904,TMPOP2,1201
52102,52102,ENSG00000261458,RP11-787D11.1,320
52103,52103,ENSG00000213318,RP11-331F4.1,783
52104,52104,ENSG00000240338,RP11-331F4.4,1441
52105,52105,ENSG00000280152,RP11-331F4.5,4084
52106,52106,ENSG00000252101,RNU6-758P,89
52107,52107,ENSG00000259999,RP11-252K23.1,427
52108,52108,ENSG00000261783,RP11-252K23.2,374
52109,52109,ENSG00000252122,ENSG00000252122.1,135
52110,52110,ENSG00000261476,RP11-77K12.3,852
52111,52111,ENSG00000262583,TMEM231P1,830
52112,52112,ENSG00000259992,RP11-77K12.8,798
52113,52113,ENSG00000240199,RN7SL520P,286
52114,52114,ENSG00000261424,ATP5PBP7,760
52115,52115,ENSG00000199299,RNA5SP430,110
52116,52116,ENSG00000244485,RPL18P13,569
52117,52117,ENSG00000252814,RN7SKP233,110
52118,52118,ENSG00000252022,SNORD33_ENSG00000252022,88
52119,52119,ENSG00000266426,MIR4719,84
52120,52120,ENSG00000260797,CTD-2336H13.1,663
52121,52121,ENSG00000279856,CTD-2300H10.2,1038
52122,52122,ENSG00000226348,VN2R10P,853
52123,52123,ENSG00000278862,RP11-571O6.2,3397
52124,52124,ENSG00000285538,RP11-264M12.5,1094
52125,52125,ENSG00000278926,RP11-264M12.4,1692
52126,52126,ENSG00000261330,PPIAP50,494
52127,52127,ENSG00000260731,KRT8P22,1415
52128,52128,ENSG00000261776,RP11-358L22.2,1104
52129,52129,ENSG00000276007,RP11-358L22.3,1090
52130,52130,ENSG00000279991,RP11-190D6.1,1798
52131,52131,ENSG00000260014,LSM3P5,306
52132,52132,ENSG00000279887,RP11-264L1.1,1347
52133,52133,ENSG00000261837,RP11-264L1.3,707
52134,52134,ENSG00000279129,RP11-264L1.2,2558
52135,52135,ENSG00000243101,RPS3P7,726
52136,52136,ENSG00000280115,RP11-133M8.3,767
52137,52137,ENSG00000280190,RP11-319G9.1,2072
52138,52138,ENSG00000260816,RP11-319G9.3,4284
52139,52139,ENSG00000279732,RP11-319G9.4,122
52140,52140,ENSG00000261537,RP11-319G9.5,793
52141,52141,ENSG00000280274,RP11-556H2.1,1294
52142,52142,ENSG00000260479,RP11-556H2.3,433
52143,52143,ENSG00000260511,RP11-556H2.2,377
52144,52144,ENSG00000285918,RP11-679B19.3,1218
52145,52145,ENSG00000222244,RNA5SP431,120
52146,52146,ENSG00000279378,RP11-70D24.1,2031
52147,52147,ENSG00000260237,RP11-148M9.1,531
52148,52148,ENSG00000261376,RP11-525K10.2,536
52149,52149,ENSG00000260064,RP11-18F14.4,829
52150,52150,ENSG00000286221,RP11-314O13.2,2625
52151,52151,ENSG00000278985,RP11-303E16.9,1776
52152,52152,ENSG00000261061,RP11-303E16.2,716
52153,52153,ENSG00000166473,PKD1L2,18637
52154,52154,ENSG00000252608,RNU6-1191P,107
52155,52155,ENSG00000280182,RP11-626G3.1,2168
52156,52156,ENSG00000284473,MIR4720,76
52157,52157,ENSG00000279021,RP11-391L3.4,968
52158,52158,ENSG00000260229,PPIAP51,497
52159,52159,ENSG00000279476,RP11-391L3.3,2794
52160,52160,ENSG00000277255,MIR7854,65
52161,52161,ENSG00000275109,MIR6504,61
52162,52162,ENSG00000279681,RP11-274A11.5,506
52163,52163,ENSG00000279294,RP11-274A11.3,2059
52164,52164,ENSG00000279841,RP11-274A11.4,1846
52165,52165,ENSG00000276519,RP11-510J16.6,354
52166,52166,ENSG00000260161,MTCYBP28,1132
52167,52167,ENSG00000251888,RN7SKP190,286
52168,52168,ENSG00000259873,RP11-481E4.1,554
52169,52169,ENSG00000277387,MIR8058,89
52170,52170,ENSG00000280044,RP11-22H5.1,221
52171,52171,ENSG00000260862,RP11-22H5.2,4037
52172,52172,ENSG00000263360,RN7SL134P,303
52173,52173,ENSG00000263785,MIR3182,63
52174,52174,ENSG00000259914,RP11-298D21.2,702
52175,52175,ENSG00000199350,RNA5SP432,116
52176,52176,ENSG00000285792,RP11-505K9.6,2184
52177,52177,ENSG00000274677,RP11-505K9.5,612
52178,52178,ENSG00000260410,RP11-505K9.3,1015
52179,52179,ENSG00000201361,RNA5SP433,114
52180,52180,ENSG00000260504,RP11-558A11.3,469
52181,52181,ENSG00000285848,RP11-254F19.5,1331
52182,52182,ENSG00000260859,RP11-254F19.2,260
52183,52183,ENSG00000279622,RP11-254F19.4,3069
52184,52184,ENSG00000270313,COX6CP16,216
52185,52185,ENSG00000266307,MIR5093,100
52186,52186,ENSG00000263968,RN7SL381P,298
52187,52187,ENSG00000275393,RP11-568J23.8,534
52188,52188,ENSG00000283416,MIR1910,80
52189,52189,ENSG00000252311,RNU1-103P,125
52190,52190,ENSG00000270159,RP11-568J23.6,408
52191,52191,ENSG00000270698,RP11-568J23.7,315
52192,52192,ENSG00000214259,RP11-568J23.1,664
52193,52193,ENSG00000279907,RP11-568J23.2,2492
52194,52194,ENSG00000274134,MIR6774,70
52195,52195,ENSG00000279604,RP11-542M13.1,793
52196,52196,ENSG00000268078,RP11-805I24.4,479
52197,52197,ENSG00000199949,Y_RNA_ENSG00000199949,95
52198,52198,ENSG00000269826,RP11-158I3.3,901
52199,52199,ENSG00000268473,RP11-158I3.1,744
52200,52200,ENSG00000243697,RP11-463O9.1,796
52201,52201,ENSG00000280278,FLJ30679,1980
52202,52202,ENSG00000279142,RP11-463O9.2,2451
52203,52203,ENSG00000260387,RP11-463O9.6,269
52204,52204,ENSG00000274478,RP11-58A18.2,724
52205,52205,ENSG00000260026,LINC02189,969
52206,52206,ENSG00000260795,RP11-107C10.1,298
52207,52207,ENSG00000285527,RP11-899L11.4,3034
52208,52208,ENSG00000261651,RP11-899L11.3,378
52209,52209,ENSG00000261697,RP11-178L8.5,2424
52210,52210,ENSG00000243705,RP11-178L8.1,153
52211,52211,ENSG00000280419,RP11-178L8.6,685
52212,52212,ENSG00000276393,RP11-106D4.3,517
52213,52213,ENSG00000276337,RP11-106D4.2,4001
52214,52214,ENSG00000269935,RP11-482M8.3,1665
52215,52215,ENSG00000260671,RP11-278A23.2,338
52216,52216,ENSG00000278598,MIR6775,69
52217,52217,ENSG00000270385,GS1-21A4.2,467
52218,52218,ENSG00000260443,CTD-3057O21.1,145
52219,52219,ENSG00000263456,MIR5189,114
52220,52220,ENSG00000284585,MIR4722,60
52221,52221,ENSG00000261226,RP11-830F9.7,2873
52222,52222,ENSG00000259989,CTD-2555A7.1,472
52223,52223,ENSG00000261253,AC137932.6,1360
52224,52224,ENSG00000261692,RP1-168P16.1,415
52225,52225,ENSG00000252887,RNU6-430P,107
52226,52226,ENSG00000270832,RP1-168P16.3,568
52227,52227,ENSG00000200084,SNORD68,84
52228,52228,ENSG00000267048,RP11-566K11.7,559
52229,52229,ENSG00000223959,AFG3L1P,9532
52230,52230,ENSG00000222019,URAHP,2340
52231,52231,ENSG00000261812,TUBB8P7,2466
52232,52232,ENSG00000222359,RNU6-355P,104
52233,52233,ENSG00000277349,CICP25,1804
52234,52234,ENSG00000277613,U6_ENSG00000277613,104
52235,52235,ENSG00000262061,RPH3AL-AS1,2284
52236,52236,ENSG00000262558,RP11-1260E13.3,913
52237,52237,ENSG00000262708,RP11-411G7.2,594
52238,52238,ENSG00000244097,RPS4XP17,754
52239,52239,ENSG00000231784,DBIL5P,2677
52240,52240,ENSG00000263017,RP11-356I18.1,333
52241,52241,ENSG00000264429,MIR3183,84
52242,52242,ENSG00000278794,Metazoa_SRP_ENSG00000278794,267
52243,52243,ENSG00000275997,RP11-216P6.2,210
52244,52244,ENSG00000205899,BHLHA9,1372
52245,52245,ENSG00000280408,RP11-818O24.2,186
52246,52246,ENSG00000243704,RN7SL105P,299
52247,52247,ENSG00000283824,MIR22,85
52248,52248,ENSG00000108958,AC016292.3,408
52249,52249,ENSG00000228133,AC099684.1,2061
52250,52250,ENSG00000262869,CTD-2545H1.1,560
52251,52251,ENSG00000267200,MIR132,101
52252,52252,ENSG00000267195,MIR212,110
52253,52253,ENSG00000280333,RP11-667K14.14,134
52254,52254,ENSG00000279040,RP11-667K14.13,126
52255,52255,ENSG00000279562,RP11-667K14.10,147
52256,52256,ENSG00000279340,RP11-667K14.9,167
52257,52257,ENSG00000262402,MCUR1P1,475
52258,52258,ENSG00000265777,RN7SL624P,278
52259,52259,ENSG00000236457,AC130689.5,323
52260,52260,ENSG00000278941,SMG6-IT1,374
52261,52261,ENSG00000280242,RP5-1037N22.2,439
52262,52262,ENSG00000262333,HNRNPA1P16,955
52263,52263,ENSG00000275084,SNORD91B,222
52264,52264,ENSG00000212163,SNORD91A,191
52265,52265,ENSG00000279872,RP1-59D14.9,234
52266,52266,ENSG00000280280,RP1-59D14.8,112
52267,52267,ENSG00000243049,RN7SL33P,342
52268,52268,ENSG00000262953,EIF4A1P9,1207
52269,52269,ENSG00000262480,SAMD11P1,661
52270,52270,ENSG00000279432,RP11-135N5.3,3122
52271,52271,ENSG00000239884,RN7SL608P,279
52272,52272,ENSG00000273606,MIR6776,59
52273,52273,ENSG00000261963,CCDC92B,885
52274,52274,ENSG00000221200,MIR1253,105
52275,52275,ENSG00000272920,hsa-mir-1253,105
52276,52276,ENSG00000262628,OR1D5,939
52277,52277,ENSG00000142163,OR1E3,948
52278,52278,ENSG00000183024,OR1G1,942
52279,52279,ENSG00000262085,OR1P1,994
52280,52280,ENSG00000172150,OR1A2,930
52281,52281,ENSG00000255095,OR1D4,991
52282,52282,ENSG00000262106,OR1D3P,931
52283,52283,ENSG00000180068,OR3A4P,1461
52284,52284,ENSG00000285760,RP11-64J4.4,717
52285,52285,ENSG00000267129,OR1AC1P,76
52286,52286,ENSG00000280268,RP11-147K16.3,1922
52287,52287,ENSG00000263338,RP11-235E17.3,560
52288,52288,ENSG00000261916,RP11-235E17.4,512
52289,52289,ENSG00000262248,RP11-235E17.5,344
52290,52290,ENSG00000240898,RP11-48B14.1,483
52291,52291,ENSG00000252456,RNA5SP434,121
52292,52292,ENSG00000251812,Y_RNA_ENSG00000251812,99
52293,52293,ENSG00000263219,RYKP1,1738
52294,52294,ENSG00000261868,MFSD1P1,1327
52295,52295,ENSG00000263882,RN7SL774P,290
52296,52296,ENSG00000262519,TXNP4,310
52297,52297,ENSG00000222429,RNU6-955P,104
52298,52298,ENSG00000213939,RP11-314A20.1,402
52299,52299,ENSG00000280254,RP11-81A22.4,2106
52300,52300,ENSG00000230201,ATP6V0CP1,618
52301,52301,ENSG00000264113,RN7SL784P,342
52302,52302,ENSG00000274300,MIR6864,70
52303,52303,ENSG00000278517,MIR6865,65
52304,52304,ENSG00000262495,RP11-46I8.1,416
52305,52305,ENSG00000234327,ZNF232-AS1,2006
52306,52306,ENSG00000262855,RP11-46I8.4,271
52307,52307,ENSG00000286190,RP11-807C20.3,1500
52308,52308,ENSG00000282980,RP11-807C20.2,498
52309,52309,ENSG00000262961,CTB-162E12.1,797
52310,52310,ENSG00000262231,RP11-960B9.2,1106
52311,52311,ENSG00000206618,RNU6-1264P,107
52312,52312,ENSG00000262609,BTF3P14,476
52313,52313,ENSG00000285593,RP11-636N17.3,756
52314,52314,ENSG00000262818,RP11-636N17.1,278
52315,52315,ENSG00000274860,Metazoa_SRP_ENSG00000274860,282
52316,52316,ENSG00000200914,RNA5SP435,108
52317,52317,ENSG00000282936,CTC-281F24.5,4843
52318,52318,ENSG00000264468,MIR4520-1,70
52319,52319,ENSG00000283301,MIR4520-2,54
52320,52320,ENSG00000274114,ALOX15P1,4151
52321,52321,ENSG00000262990,CTC-281F24.2,294
52322,52322,ENSG00000244283,RPL23AP73,471
52323,52323,ENSG00000279296,PRAL,3286
52324,52324,ENSG00000262943,ALOX12P2,5655
52325,52325,ENSG00000262503,RP11-530N7.2,720
52326,52326,ENSG00000263316,RP11-530N7.3,539
52327,52327,ENSG00000284112,MIR195,87
52328,52328,ENSG00000284027,MIR497,112
52329,52329,ENSG00000262067,CTD-2545G14.2,271
52330,52330,ENSG00000213876,RPL7AP64,663
52331,52331,ENSG00000279812,CTD-2545G14.4,154
52332,52332,ENSG00000199053,MIR324,83
52333,52333,ENSG00000279641,CTD-2545G14.6,1615
52334,52334,ENSG00000202251,Y_RNA_ENSG00000202251,112
52335,52335,ENSG00000263342,RP1-4G17.2,415
52336,52336,ENSG00000224647,AC026954.6,1293
52337,52337,ENSG00000262880,RP11-104H15.7,1975
52338,52338,ENSG00000181323,SPEM1,1018
52339,52339,ENSG00000283439,SPEM3,3695
52340,52340,ENSG00000286007,RP11-104H15.13,556
52341,52341,ENSG00000272884,RP11-104H15.10,5553
52342,52342,ENSG00000201489,Y_RNA_ENSG00000201489,101
52343,52343,ENSG00000264772,RP11-186B7.4,4554
52344,52344,ENSG00000209582,SNORA48,135
52345,52345,ENSG00000238917,SNORD10,142
52346,52346,ENSG00000277985,SNORA67,137
52347,52347,ENSG00000240480,RPL29P2,657
52348,52348,ENSG00000280046,RP11-1099M24.6,7141
52349,52349,ENSG00000252835,SCARNA21,139
52350,52350,ENSG00000262492,RP11-1099M24.8,430
52351,52351,ENSG00000279174,RP11-1099M24.9,3052
52352,52352,ENSG00000275011,ALOXE3P1,1305
52353,52353,ENSG00000264005,MIR4314,92
52354,52354,ENSG00000284117,MIR6883,78
52355,52355,ENSG00000200463,SNORD118,134
52356,52356,ENSG00000283160,MIR4521,60
52357,52357,ENSG00000271002,RP11-599B13.8,315
52358,52358,ENSG00000271029,RP11-849F2.10,398
52359,52359,ENSG00000212206,ENSG00000212206.1,137
52360,52360,ENSG00000252363,RNU7-43P,64
52361,52361,ENSG00000270606,PPIAP52,492
52362,52362,ENSG00000244604,RP11-713H12.1,347
52363,52363,ENSG00000271851,RP11-565F19.2,2374
52364,52364,ENSG00000241654,RPL19P18,581
52365,52365,ENSG00000278944,RP11-477N12.4,202
52366,52366,ENSG00000283025,RP11-477N12.5,2884
52367,52367,ENSG00000265593,NPM1P45,559
52368,52368,ENSG00000242692,RPS27AP1,471
52369,52369,ENSG00000214970,CTC-297N7.7,1474
52370,52370,ENSG00000264176,MAGOH2P,510
52371,52371,ENSG00000285220,RP11-963H4.8,1001
52372,52372,ENSG00000240813,RP11-963H4.2,476
52373,52373,ENSG00000284876,RP11-963H4.7,1400
52374,52374,ENSG00000279542,RP11-963H4.6,343
52375,52375,ENSG00000207242,RNU6-1065P,106
52376,52376,ENSG00000244753,RPL15P21,567
52377,52377,ENSG00000243346,RN7SL601P,293
52378,52378,ENSG00000285541,RP11-756K11.1,1906
52379,52379,ENSG00000263684,RP11-628O18.1,1033
52380,52380,ENSG00000241185,RPL21P122,1000
52381,52381,ENSG00000252707,RNU11-2P,142
52382,52382,ENSG00000266297,MIR744,98
52383,52383,ENSG00000263648,RP11-471L13.3,339
52384,52384,ENSG00000265503,MIR1269B,75
52385,52385,ENSG00000280168,RP11-1090M7.3,802
52386,52386,ENSG00000273098,RP11-488L1.1,1138
52387,52387,ENSG00000221698,MIR548H3,118
52388,52388,ENSG00000236088,COX10-AS1,11859
52389,52389,ENSG00000141028,CDRT15P1,564
52390,52390,ENSG00000252305,SNORA74_ENSG00000252305,180
52391,52391,ENSG00000262786,RP11-214O1.1,1885
52392,52392,ENSG00000230897,RPS18P12,459
52393,52393,ENSG00000226156,RPL23AP76,458
52394,52394,ENSG00000259944,CDRT7,767
52395,52395,ENSG00000265163,CDRT8,467
52396,52396,ENSG00000265110,MIR4731,70
52397,52397,ENSG00000279660,RP11-849N15.3,1329
52398,52398,ENSG00000200437,RNU6-799P,107
52399,52399,ENSG00000279567,RP11-849N15.5,555
52400,52400,ENSG00000239888,RN7SL792P,305
52401,52401,ENSG00000234324,RPL9P2,553
52402,52402,ENSG00000223878,PPIAP53,489
52403,52403,ENSG00000252129,SNORA74_ENSG00000252129,180
52404,52404,ENSG00000223544,AC005838.2,233
52405,52405,ENSG00000108452,ZNF29P,168
52406,52406,ENSG00000233966,UBE2SP1,669
52407,52407,ENSG00000267227,RP11-640I15.2,613
52408,52408,ENSG00000233193,AC005324.7,415
52409,52409,ENSG00000227255,CDRT15P2,416
52410,52410,ENSG00000235430,ZSWIM5P1,1970
52411,52411,ENSG00000251829,RNA5SP436,115
52412,52412,ENSG00000227018,IL6STP1,1020
52413,52413,ENSG00000179277,MEIS3P1,958
52414,52414,ENSG00000233090,AC015922.7,184
52415,52415,ENSG00000227790,SPECC1P1,1446
52416,52416,ENSG00000243686,RPLP1P11,341
52417,52417,ENSG00000233979,RPL22P21,340
52418,52418,ENSG00000252383,RNU6-314P,104
52419,52419,ENSG00000199674,RNU6-862P,105
52420,52420,ENSG00000239221,RN7SL442P,320
52421,52421,ENSG00000221355,MIR1288,75
52422,52422,ENSG00000265095,FTLP12,449
52423,52423,ENSG00000239203,AC093484.4,477
52424,52424,ENSG00000175061,SNHG29,7176
52425,52425,ENSG00000277108,SNORD49B,72
52426,52426,ENSG00000277370,SNORD49A,71
52427,52427,ENSG00000277512,SNORD65,73
52428,52428,ENSG00000266803,RP1-77H15.1,689
52429,52429,ENSG00000235554,SRSF6P2,1034
52430,52430,ENSG00000264359,NEK4P2,1012
52431,52431,ENSG00000231458,RNASEH1P2,790
52432,52432,ENSG00000252446,RNU6-405P,110
52433,52433,ENSG00000276088,RN7SL620P,303
52434,52434,ENSG00000226478,UPF3AP1,1126
52435,52435,ENSG00000188933,USP32P1,7676
52436,52436,ENSG00000266129,SRP68P1,269
52437,52437,ENSG00000272815,RP11-219A15.4,3243
52438,52438,ENSG00000264892,NOS2P4,205
52439,52439,ENSG00000226145,KRT16P6,1906
52440,52440,ENSG00000227300,KRT16P2,1500
52441,52441,ENSG00000131885,KRT17P1,2183
52442,52442,ENSG00000205312,KRT17P4,2964
52443,52443,ENSG00000229749,COTL1P1,375
52444,52444,ENSG00000265853,RP1-48J14.1,232
52445,52445,ENSG00000128438,TBC1D27P,5250
52446,52446,ENSG00000206859,RNU6-767P,107
52447,52447,ENSG00000243370,RN7SL775P,336
52448,52448,ENSG00000278864,RP11-45M22.2,1754
52449,52449,ENSG00000226359,ACTG1P24,877
52450,52450,ENSG00000215030,RPL13P12,636
52451,52451,ENSG00000227158,AC073621.2,1024
52452,52452,ENSG00000230865,TSEN15P1,515
52453,52453,ENSG00000201741,Y_RNA_ENSG00000201741,79
52454,52454,ENSG00000206730,RNU6-468P,109
52455,52455,ENSG00000279200,RP11-524F11.3,1703
52456,52456,ENSG00000273948,ENSG00000273948.1,157
52457,52457,ENSG00000274836,ENSG00000274836.1,161
52458,52458,ENSG00000264167,RP1-253P7.1,466
52459,52459,ENSG00000274111,MIR6777,66
52460,52460,ENSG00000207839,MIR33B,96
52461,52461,ENSG00000230273,BRI3P3,381
52462,52462,ENSG00000232344,AC087163.2,853
52463,52463,ENSG00000280198,RP11-384M20.1,700
52464,52464,ENSG00000279428,RP11-258F1.2,3130
52465,52465,ENSG00000228000,RPL7AP65,748
52466,52466,ENSG00000237382,RPL21P121,465
52467,52467,ENSG00000283772,MIR6778,73
52468,52468,ENSG00000267441,RP1-37N7.5,589
52469,52469,ENSG00000275206,RP1-37N7.7,171
52470,52470,ENSG00000204471,TBC1D3P4,1075
52471,52471,ENSG00000205266,KRT17P5,3157
52472,52472,ENSG00000266162,YWHAEP2,112
52473,52473,ENSG00000186831,KRT17P2,2145
52474,52474,ENSG00000214856,KRT16P1,2373
52475,52475,ENSG00000229526,KRT16P4,755
52476,52476,ENSG00000227919,AL353997.11,108
