s_iri,relationship,t_iri,,,,,,
http://identifiers.org/hgnc/1673,characterize,http://purl.obolibrary.org/obo/CL_0001071,,,,,,
http://identifiers.org/hgnc/130,characterize,https://purl.org/ccf/ASCTB-TEMP_vsmc19,,,,,,
http://identifiers.org/hgnc/1608,characterize,http://purl.obolibrary.org/obo/CL_0001050,,,,,,
http://identifiers.org/hgnc/3318,characterize,http://purl.obolibrary.org/obo/CL_0002329,,,,,,
http://identifiers.org/hgnc/15979,characterize,http://purl.obolibrary.org/obo/CL_4033003,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd8a,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-t,,,,,,
http://identifiers.org/hgnc/2561,characterize,http://purl.obolibrary.org/obo/CL_0009112,,,,,,
http://identifiers.org/hgnc/52588,characterize,https://purl.org/ccf/ASCTB-TEMP_splat340,,,,,,
http://identifiers.org/hgnc/3318,characterize,http://purl.obolibrary.org/obo/CL_1000331,,,,,,
http://identifiers.org/hgnc/12723,characterize,http://purl.obolibrary.org/obo/CL_0000748,,,,,,
http://identifiers.org/hgnc/1346,characterize,https://purl.org/ccf/ASCTB-TEMP_fbl24,,,,,,
http://identifiers.org/hgnc/13523,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/1694,characterize,http://purl.obolibrary.org/obo/CL_0002436,,,,,,
http://identifiers.org/hgnc/53587,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi305,,,,,,
http://identifiers.org/hgnc/1707,characterize,http://purl.obolibrary.org/obo/CL_0000909,,,,,,
http://identifiers.org/hgnc/30748,characterize,http://purl.obolibrary.org/obo/PCL_0015048,,,,,,
http://identifiers.org/hgnc/7035,characterize,http://purl.obolibrary.org/obo/CL_0009078,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd8,characterize,http://purl.obolibrary.org/obo/CL_0000084,,,,,,
http://identifiers.org/hgnc/7955,characterize,https://purl.org/ccf/ASCTB-TEMP_glutamic-acid-decarboxylase-65-cell,,,,,,
http://identifiers.org/hgnc/8514,characterize,http://purl.obolibrary.org/obo/CL_0009109,,,,,,
http://identifiers.org/hgnc/14687,characterize,http://purl.obolibrary.org/obo/CL_0009110,,,,,,
http://identifiers.org/hgnc/24961,characterize,http://purl.obolibrary.org/obo/CL_0001050,,,,,,
http://identifiers.org/hgnc/10972,characterize,http://purl.obolibrary.org/obo/CL_4030010,,,,,,
http://identifiers.org/hgnc/4502,characterize,http://purl.obolibrary.org/obo/CL_0000041,,,,,,
http://identifiers.org/hgnc/24880,characterize,https://purl.org/ccf/ASCTB-TEMP_hillock-cell-of-prostatic-urethra,,,,,,
http://identifiers.org/hgnc/28344,characterize,http://purl.obolibrary.org/obo/CL_0000860,,,,,,
http://identifiers.org/hgnc/21569,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit150,,,,,,
http://identifiers.org/hgnc/2766,characterize,http://purl.obolibrary.org/obo/CL_0009073,,,,,,
http://identifiers.org/hgnc/21694,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit133,,,,,,
http://identifiers.org/hgnc/14217,characterize,https://purl.org/ccf/ASCTB-TEMP_splat428,,,,,,
http://identifiers.org/hgnc/1698,characterize,http://purl.obolibrary.org/obo/CL_0000815,,,,,,
http://identifiers.org/hgnc/54138,characterize,https://purl.org/ccf/ASCTB-TEMP_misc164,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd56,characterize,https://purl.org/ccf/ASCTB-TEMP_nerve,,,,,,
http://identifiers.org/hgnc/1678,characterize,http://purl.obolibrary.org/obo/CL_0000940,,,,,,
http://identifiers.org/hgnc/130,characterize,https://purl.org/ccf/ASCTB-TEMP_subepithelial-membrane,,,,,,
http://identifiers.org/hgnc/1435,characterize,https://purl.org/ccf/ASCTB-TEMP_a8-bistratified-small-field-cell,,,,,,
http://identifiers.org/hgnc/2196,characterize,http://purl.obolibrary.org/obo/PCL_0015039,,,,,,
http://identifiers.org/hgnc/1676,characterize,http://purl.obolibrary.org/obo/CL_0000793,,,,,,
http://identifiers.org/hgnc/613,characterize,http://purl.obolibrary.org/obo/CL_0000882,,,,,,
http://identifiers.org/hgnc/11019,characterize,http://purl.obolibrary.org/obo/CL_4030009,,,,,,
http://identifiers.org/hgnc/4172,characterize,https://purl.org/ccf/ASCTB-TEMP_splat389,,,,,,
http://identifiers.org/hgnc/2198,characterize,http://purl.obolibrary.org/obo/CL_0019018,,,,,,
http://identifiers.org/hgnc/10500,characterize,https://purl.org/ccf/ASCTB-TEMP_catecholaminergic-neuron,,,,,,
http://identifiers.org/hgnc/20391,characterize,http://purl.obolibrary.org/obo/PCL_0015102,,,,,,
http://identifiers.org/hgnc/130,characterize,https://purl.org/ccf/ASCTB-TEMP_prostate-perictye,,,,,,
http://identifiers.org/hgnc/9459,characterize,http://purl.obolibrary.org/obo/CL_0009109,,,,,,
http://identifiers.org/hgnc/10726,characterize,http://purl.obolibrary.org/obo/PCL_0015107,,,,,,
http://identifiers.org/hgnc/11027,characterize,http://purl.obolibrary.org/obo/CL_1000715,,,,,,
http://identifiers.org/hgnc/5962,characterize,http://purl.obolibrary.org/obo/CL_0000934,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-120l14-1,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit126,,,,,,
http://identifiers.org/hgnc/10624,characterize,http://purl.obolibrary.org/obo/CL_0002364,,,,,,
http://identifiers.org/hgnc/11506,characterize,http://purl.obolibrary.org/obo/CL_0000169,,,,,,
http://identifiers.org/hgnc/5541,characterize,https://purl.org/ccf/ASCTB-TEMP_mantle-zone-b-cell,,,,,,
http://identifiers.org/hgnc/1608,characterize,http://purl.obolibrary.org/obo/CL_0001087,,,,,,
http://identifiers.org/hgnc/3689,characterize,http://purl.obolibrary.org/obo/CL_4033025,,,,,,
http://identifiers.org/hgnc/11553,characterize,http://purl.obolibrary.org/obo/CL_0002592,,,,,,
http://identifiers.org/hgnc/5344,characterize,http://purl.obolibrary.org/obo/CL_0000866,,,,,,
http://identifiers.org/hgnc/4235,characterize,https://purl.org/ccf/ASCTB-TEMP_astro61,,,,,,
http://identifiers.org/hgnc/1631,characterize,https://purl.org/ccf/ASCTB-TEMP_splenic-perifollicular-zone-macrophage,,,,,,
http://identifiers.org/hgnc/52588,characterize,https://purl.org/ccf/ASCTB-TEMP_lrl321,,,,,,
http://identifiers.org/hgnc/9142,characterize,https://purl.org/ccf/ASCTB-TEMP_cop37,,,,,,
https://purl.org/ccf/ASCTB-TEMP_aldh,characterize,https://purl.org/ccf/ASCTB-TEMP_uterine-smooth-muscle-type-i-cell,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-114g22-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit136,,,,,,
http://identifiers.org/hgnc/9623,characterize,http://purl.obolibrary.org/obo/CL_0009077,,,,,,
http://identifiers.org/hgnc/18384,characterize,https://purl.org/ccf/ASCTB-TEMP_club-cell-of-prostatic-urethra,,,,,,
http://identifiers.org/hgnc/3797,characterize,http://purl.obolibrary.org/obo/CL_0002038,,,,,,
http://identifiers.org/hgnc/6342,characterize,http://purl.obolibrary.org/obo/CL_0009018,,,,,,
http://identifiers.org/hgnc/4948,characterize,http://purl.obolibrary.org/obo/CL_0000784,,,,,,
http://identifiers.org/hgnc/28344,characterize,http://purl.obolibrary.org/obo/CL_0000875,,,,,,
http://identifiers.org/hgnc/22128,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp95,,,,,,
http://identifiers.org/hgnc/1686,characterize,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell-resident-memory,,,,,,
http://identifiers.org/hgnc/1641,characterize,https://purl.org/ccf/ASCTB-TEMP_uterine-macrophage,,,,,,
http://identifiers.org/hgnc/6594,characterize,https://purl.org/ccf/ASCTB-TEMP_splat373,,,,,,
http://identifiers.org/hgnc/1686,characterize,http://purl.obolibrary.org/obo/CL_0000875,,,,,,
http://identifiers.org/hgnc/6934,characterize,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle,,,,,,
http://identifiers.org/hgnc/3791,characterize,https://purl.org/ccf/ASCTB-TEMP_cop75,,,,,,
http://identifiers.org/hgnc/2213,characterize,http://purl.obolibrary.org/obo/CL_4028004,,,,,,
http://identifiers.org/hgnc/2026,characterize,http://purl.obolibrary.org/obo/CL_1001107,,,,,,
http://identifiers.org/hgnc/5341,characterize,http://purl.obolibrary.org/obo/CL_0000743,,,,,,
http://identifiers.org/hgnc/3560,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_0000940,,,,,,
http://identifiers.org/hgnc/78,characterize,http://purl.obolibrary.org/obo/CL_0002436,,,,,,
http://identifiers.org/hgnc/7218,characterize,http://purl.obolibrary.org/obo/CL_0002425,,,,,,
http://identifiers.org/hgnc/1608,characterize,http://purl.obolibrary.org/obo/CL_0000897,,,,,,
http://identifiers.org/hgnc/7656,characterize,http://purl.obolibrary.org/obo/CL_0000818,,,,,,
http://identifiers.org/hgnc/7060,characterize,http://purl.obolibrary.org/obo/CL_0000669,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_1001111,,,,,,
http://identifiers.org/hgnc/9093,characterize,http://purl.obolibrary.org/obo/CL_0009070,,,,,,
https://purl.org/ccf/ASCTB-TEMP_lgr5,characterize,https://purl.org/ccf/ASCTB-TEMP_luminal-epithelial-cell,,,,,,
http://identifiers.org/hgnc/6593,characterize,https://purl.org/ccf/ASCTB-TEMP_splat352,,,,,,
http://identifiers.org/hgnc/53225,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit131,,,,,,
http://identifiers.org/hgnc/384,characterize,https://purl.org/ccf/ASCTB-TEMP_intermediate-cell-of-ureter-urothelium,,,,,,
http://identifiers.org/hgnc/11784,characterize,http://purl.obolibrary.org/obo/CL_0002543,,,,,,
http://identifiers.org/hgnc/2464,characterize,https://purl.org/ccf/ASCTB-TEMP_mge253,,,,,,
http://identifiers.org/hgnc/8831,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/4171,characterize,http://purl.obolibrary.org/obo/CL_0000553,,,,,,
http://identifiers.org/hgnc/8831,characterize,https://purl.org/ccf/ASCTB-TEMP_msn212,,,,,,
http://identifiers.org/hgnc/3009,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b99,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-563d10-1,characterize,https://purl.org/ccf/ASCTB-TEMP_llc273,,,,,,
http://identifiers.org/hgnc/27823,characterize,https://purl.org/ccf/ASCTB-TEMP_ca13185,,,,,,
https://purl.org/ccf/ASCTB-TEMP_slc12a3,characterize,http://purl.obolibrary.org/obo/CL_4030017,,,,,,
http://identifiers.org/hgnc/19719,characterize,http://purl.obolibrary.org/obo/PCL_0015098,,,,,,
http://identifiers.org/hgnc/9461,characterize,http://purl.obolibrary.org/obo/CL_0000100,,,,,,
http://identifiers.org/hgnc/29602,characterize,http://purl.obolibrary.org/obo/CL_0000499,,,,,,
http://identifiers.org/hgnc/3604,characterize,https://purl.org/ccf/ASCTB-TEMP_llc274,,,,,,
http://identifiers.org/hgnc/2558,characterize,https://purl.org/ccf/ASCTB-TEMP_mgl7,,,,,,
http://identifiers.org/hgnc/6211,characterize,https://purl.org/ccf/ASCTB-TEMP_mge259,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-63g10-4,characterize,https://purl.org/ccf/ASCTB-TEMP_amex156,,,,,,
http://identifiers.org/hgnc/1527,characterize,http://purl.obolibrary.org/obo/CL_0000071,,,,,,
http://identifiers.org/hgnc/8021,characterize,https://purl.org/ccf/ASCTB-TEMP_placental-stromal-cell-psc,,,,,,
http://identifiers.org/hgnc/1929,characterize,http://purl.obolibrary.org/obo/CL_0000577,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rnf43,characterize,http://purl.obolibrary.org/obo/CL_0000034,,,,,,
http://identifiers.org/hgnc/11190,characterize,http://purl.obolibrary.org/obo/CL_0000148,,,,,,
http://identifiers.org/hgnc/3611,characterize,http://purl.obolibrary.org/obo/CL_0000784,,,,,,
http://identifiers.org/hgnc/6724,characterize,http://purl.obolibrary.org/obo/CL_1000692,,,,,,
http://identifiers.org/hgnc/24182,characterize,http://purl.obolibrary.org/obo/CL_0000561,,,,,,
http://identifiers.org/hgnc/3778,characterize,http://purl.obolibrary.org/obo/CL_0009071,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ctc-340a15-2,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp91,,,,,,
https://purl.org/ccf/ASCTB-TEMP_fam160a1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b99,,,,,,
http://identifiers.org/hgnc/10720,characterize,http://purl.obolibrary.org/obo/CL_0000788,,,,,,
http://identifiers.org/hgnc/6412,characterize,http://purl.obolibrary.org/obo/CL_0002062,,,,,,
http://identifiers.org/hgnc/9364,characterize,http://purl.obolibrary.org/obo/CL_1001607,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_2000053,,,,,,
http://identifiers.org/hgnc/1678,characterize,http://purl.obolibrary.org/obo/CL_0002038,,,,,,
http://identifiers.org/hgnc/1662,characterize,http://purl.obolibrary.org/obo/CL_0000817,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc100507562,characterize,http://purl.obolibrary.org/obo/PCL_0015083,,,,,,
http://identifiers.org/hgnc/40603,characterize,https://purl.org/ccf/ASCTB-TEMP_superficial-cell-of-bladder-urothelium,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105379003,characterize,http://purl.obolibrary.org/obo/PCL_0015077,,,,,,
http://identifiers.org/hgnc/6023,characterize,http://purl.obolibrary.org/obo/CL_1000489,,,,,,
http://identifiers.org/hgnc/14940,characterize,https://purl.org/ccf/ASCTB-TEMP_cge292,,,,,,
http://identifiers.org/hgnc/2561,characterize,http://purl.obolibrary.org/obo/CL_0000818,,,,,,
http://identifiers.org/hgnc/3619,characterize,http://purl.obolibrary.org/obo/CL_0000557,,,,,,
http://identifiers.org/hgnc/221,characterize,http://purl.obolibrary.org/obo/PCL_0015045,,,,,,
http://identifiers.org/hgnc/37100,characterize,http://purl.obolibrary.org/obo/CL_0000065,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ac007682-1,characterize,https://purl.org/ccf/ASCTB-TEMP_epen73,,,,,,
http://identifiers.org/hgnc/8021,characterize,http://purl.obolibrary.org/obo/CL_0002568,,,,,,
http://identifiers.org/hgnc/10726,characterize,https://purl.org/ccf/ASCTB-TEMP_splat396,,,,,,
http://identifiers.org/hgnc/8033,characterize,http://purl.obolibrary.org/obo/CL_0002591,,,,,,
http://identifiers.org/hgnc/1241,characterize,http://purl.obolibrary.org/obo/CL_0000883,,,,,,
http://identifiers.org/hgnc/2159,characterize,http://purl.obolibrary.org/obo/PCL_0015009,,,,,,
http://identifiers.org/hgnc/1643,characterize,http://purl.obolibrary.org/obo/CL_0000816,,,,,,
http://identifiers.org/hgnc/28317,characterize,http://purl.obolibrary.org/obo/PCL_0015120,,,,,,
http://identifiers.org/hgnc/9662,characterize,http://purl.obolibrary.org/obo/CL_0002460,,,,,,
http://identifiers.org/hgnc/1527,characterize,http://purl.obolibrary.org/obo/CL_0009107,,,,,,
http://identifiers.org/hgnc/16647,characterize,http://purl.obolibrary.org/obo/CL_0001203,,,,,,
http://identifiers.org/hgnc/11252,characterize,http://purl.obolibrary.org/obo/PCL_0015055,,,,,,
https://purl.org/ccf/ASCTB-TEMP_epcam,characterize,https://purl.org/ccf/ASCTB-TEMP_intercalary-cell,,,,,,
http://identifiers.org/hgnc/23571,characterize,https://purl.org/ccf/ASCTB-TEMP_misc176,,,,,,
http://identifiers.org/hgnc/4540,characterize,http://purl.obolibrary.org/obo/CL_0000546,,,,,,
http://identifiers.org/hgnc/777,characterize,https://purl.org/ccf/ASCTB-TEMP_splat365,,,,,,
http://identifiers.org/hgnc/27823,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b109,,,,,,
http://identifiers.org/hgnc/50507,characterize,https://purl.org/ccf/ASCTB-TEMP_mge260,,,,,,
http://identifiers.org/hgnc/500,characterize,http://purl.obolibrary.org/obo/CL_0000836,,,,,,
http://identifiers.org/hgnc/6483,characterize,https://purl.org/ccf/ASCTB-TEMP_amex157,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd90,characterize,https://purl.org/ccf/ASCTB-TEMP_uterine-smooth-muscle-type-i-cell,,,,,,
http://identifiers.org/hgnc/8522,characterize,http://purl.obolibrary.org/obo/CL_0000748,,,,,,
http://identifiers.org/hgnc/4172,characterize,http://purl.obolibrary.org/obo/CL_1001431,,,,,,
http://identifiers.org/hgnc/8861,characterize,http://purl.obolibrary.org/obo/CL_4033018,,,,,,
http://identifiers.org/hgnc/20707,characterize,http://purl.obolibrary.org/obo/PCL_0015121,,,,,,
http://identifiers.org/hgnc/11529,characterize,http://purl.obolibrary.org/obo/LMHA_00142,,,,,,
http://identifiers.org/hgnc/1628,characterize,http://purl.obolibrary.org/obo/CL_0000888,,,,,,
http://identifiers.org/hgnc/2210,characterize,https://purl.org/ccf/ASCTB-TEMP_ca4195,,,,,,
http://identifiers.org/hgnc/10257,characterize,https://purl.org/ccf/ASCTB-TEMP_cge288,,,,,,
https://purl.org/ccf/ASCTB-TEMP_slc26a2,characterize,http://purl.obolibrary.org/obo/CL_1000324,,,,,,
http://identifiers.org/hgnc/1685,characterize,http://purl.obolibrary.org/obo/CL_0000809,,,,,,
http://identifiers.org/hgnc/52483,characterize,https://purl.org/ccf/ASCTB-TEMP_thex447,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd64,characterize,https://purl.org/ccf/ASCTB-TEMP_neutrophil,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cdh1,characterize,http://purl.obolibrary.org/obo/CL_1001107,,,,,,
http://identifiers.org/hgnc/777,characterize,https://purl.org/ccf/ASCTB-TEMP_splat376,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105376081,characterize,http://purl.obolibrary.org/obo/PCL_0015087,,,,,,
http://identifiers.org/hgnc/1764,characterize,http://purl.obolibrary.org/obo/CL_1000413,,,,,,
http://identifiers.org/hgnc/5977,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b98,,,,,,
http://identifiers.org/hgnc/22404,characterize,http://purl.obolibrary.org/obo/CL_0002436,,,,,,
http://identifiers.org/hgnc/613,characterize,http://purl.obolibrary.org/obo/CL_0000872,,,,,,
http://identifiers.org/hgnc/3318,characterize,https://purl.org/ccf/ASCTB-TEMP_airway-submucosal-gland-ciliated-duct-cells,,,,,,
http://identifiers.org/hgnc/20779,characterize,http://purl.obolibrary.org/obo/PCL_0015048,,,,,,
http://identifiers.org/hgnc/6776,characterize,https://purl.org/ccf/ASCTB-TEMP_mge246,,,,,,
http://identifiers.org/hgnc/4944,characterize,http://purl.obolibrary.org/obo/CL_0002460,,,,,,
http://identifiers.org/hgnc/16018,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn233,,,,,,
https://purl.org/ccf/ASCTB-TEMP_integrin-v,characterize,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,,,,,,
http://identifiers.org/hgnc/5988,characterize,http://purl.obolibrary.org/obo/CL_0000940,,,,,,
http://identifiers.org/hgnc/4710,characterize,https://purl.org/ccf/ASCTB-TEMP_mature-cd8-t-cell,,,,,,
http://identifiers.org/hgnc/1676,characterize,http://purl.obolibrary.org/obo/CL_0000935,,,,,,
http://identifiers.org/hgnc/3766,characterize,http://purl.obolibrary.org/obo/CL_0002038,,,,,,
http://identifiers.org/hgnc/4027,characterize,http://purl.obolibrary.org/obo/CL_1000330,,,,,,
http://identifiers.org/hgnc/7218,characterize,http://purl.obolibrary.org/obo/CL_0000771,,,,,,
http://identifiers.org/hgnc/28870,characterize,http://purl.obolibrary.org/obo/PCL_0015063,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0002399,,,,,,
http://identifiers.org/hgnc/10725,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn228,,,,,,
https://purl.org/ccf/ASCTB-TEMP_tcrab,characterize,https://purl.org/ccf/ASCTB-TEMP_cd4-t,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_0000815,,,,,,
http://identifiers.org/hgnc/8076,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp93,,,,,,
http://identifiers.org/hgnc/10736,characterize,http://purl.obolibrary.org/obo/PCL_0015053,,,,,,
http://identifiers.org/hgnc/687,characterize,https://purl.org/ccf/ASCTB-TEMP_splat416,,,,,,
http://identifiers.org/hgnc/9704,characterize,http://purl.obolibrary.org/obo/CL_0000745,,,,,,
http://identifiers.org/hgnc/25396,characterize,https://purl.org/ccf/ASCTB-TEMP_llc272,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd31,characterize,https://purl.org/ccf/ASCTB-TEMP_lymphatic,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc101927389,characterize,http://purl.obolibrary.org/obo/PCL_0015096,,,,,,
http://identifiers.org/hgnc/10630,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-t-cell-effector-memory,,,,,,
http://identifiers.org/hgnc/27940,characterize,http://purl.obolibrary.org/obo/PCL_0015094,,,,,,
http://identifiers.org/hgnc/10499,characterize,http://purl.obolibrary.org/obo/CL_0000775,,,,,,
http://identifiers.org/hgnc/6152,characterize,http://purl.obolibrary.org/obo/CL_0000840,,,,,,
http://identifiers.org/hgnc/4944,characterize,http://purl.obolibrary.org/obo/CL_0000788,,,,,,
http://identifiers.org/hgnc/10256,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp93,,,,,,
http://identifiers.org/hgnc/10751,characterize,http://purl.obolibrary.org/obo/CL_0000866,,,,,,
https://purl.org/ccf/ASCTB-TEMP_slc12a3,characterize,http://purl.obolibrary.org/obo/CL_1000849,,,,,,
http://identifiers.org/hgnc/11553,characterize,http://purl.obolibrary.org/obo/CL_4033017,,,,,,
http://identifiers.org/hgnc/11035,characterize,https://purl.org/ccf/ASCTB-TEMP_transitional-principal-intercalated-cell,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-217c7-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dg205,,,,,,
http://identifiers.org/hgnc/6443,characterize,http://purl.obolibrary.org/obo/CL_0009073,,,,,,
http://identifiers.org/hgnc/10916,characterize,http://purl.obolibrary.org/obo/CL_0002306,,,,,,
http://identifiers.org/hgnc/26270,characterize,https://purl.org/ccf/ASCTB-TEMP_mge239,,,,,,
http://identifiers.org/hgnc/19832,characterize,http://purl.obolibrary.org/obo/CL_1001568,,,,,,
http://identifiers.org/hgnc/31963,characterize,http://purl.obolibrary.org/obo/CL_0000942,,,,,,
http://identifiers.org/hgnc/14222,characterize,https://purl.org/ccf/ASCTB-TEMP_amex407,,,,,,
http://identifiers.org/hgnc/1681,characterize,https://purl.org/ccf/ASCTB-TEMP_chorionic-mesenchymal-stromal-cell-cmsc,,,,,,
http://identifiers.org/hgnc/4325,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit120,,,,,,
http://identifiers.org/hgnc/1673,characterize,http://purl.obolibrary.org/obo/CL_0001067,,,,,,
http://identifiers.org/hgnc/1346,characterize,https://purl.org/ccf/ASCTB-TEMP_dpt-fibroblast-cell-of-bladder,,,,,,
http://identifiers.org/hgnc/7136,characterize,http://purl.obolibrary.org/obo/CL_0000037,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-197h3-1,characterize,https://purl.org/ccf/ASCTB-TEMP_cge295,,,,,,
http://identifiers.org/hgnc/6690,characterize,https://purl.org/ccf/ASCTB-TEMP_amex406,,,,,,
https://purl.org/ccf/ASCTB-TEMP_foxj1,characterize,https://purl.org/ccf/ASCTB-TEMP_ciliated-epithelial-cell,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105379064,characterize,http://purl.obolibrary.org/obo/PCL_0015013,,,,,,
https://purl.org/ccf/ASCTB-TEMP_synaptophysin,characterize,http://purl.obolibrary.org/obo/CL_0000163,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd31,characterize,http://purl.obolibrary.org/obo/CL_1001285,,,,,,
http://identifiers.org/hgnc/6024,characterize,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell-resident-memory,,,,,,
http://identifiers.org/hgnc/12371,characterize,http://purl.obolibrary.org/obo/CL_1000271,,,,,,
http://identifiers.org/hgnc/21694,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit148,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-34c15-2,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp83,,,,,,
http://identifiers.org/hgnc/10527,characterize,https://purl.org/ccf/ASCTB-TEMP_splat348,,,,,,
http://identifiers.org/hgnc/12405,characterize,https://purl.org/ccf/ASCTB-TEMP_mgl5,,,,,,
http://identifiers.org/hgnc/11740,characterize,https://purl.org/ccf/ASCTB-TEMP_cop39,,,,,,
http://identifiers.org/hgnc/29602,characterize,http://purl.obolibrary.org/obo/CL_0009109,,,,,,
http://identifiers.org/hgnc/3349,characterize,http://purl.obolibrary.org/obo/CL_0002568,,,,,,
http://identifiers.org/hgnc/20657,characterize,https://purl.org/ccf/ASCTB-TEMP_respiratory-suprabasal-cell,,,,,,
http://identifiers.org/hgnc/2197,characterize,http://purl.obolibrary.org/obo/CL_0000137,,,,,,
http://identifiers.org/hgnc/2705,characterize,http://purl.obolibrary.org/obo/CL_4028004,,,,,,
https://purl.org/ccf/ASCTB-TEMP_si,characterize,http://purl.obolibrary.org/obo/CL_0000212,,,,,,
http://identifiers.org/hgnc/6446,characterize,http://purl.obolibrary.org/obo/CL_0002064,,,,,,
https://purl.org/ccf/ASCTB-TEMP_at1a1,characterize,http://purl.obolibrary.org/obo/CL_1001108,,,,,,
http://identifiers.org/hgnc/6093,characterize,http://purl.obolibrary.org/obo/CL_4030021,,,,,,
http://identifiers.org/hgnc/24330,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi302,,,,,,
http://identifiers.org/hgnc/2558,characterize,https://purl.org/ccf/ASCTB-TEMP_interstitial-macrophage,,,,,,
https://purl.org/ccf/ASCTB-TEMP_dclk1,characterize,http://purl.obolibrary.org/obo/CL_0009080,,,,,,
http://identifiers.org/hgnc/20657,characterize,http://purl.obolibrary.org/obo/CL_4033005,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-79e3-2,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit139,,,,,,
http://identifiers.org/hgnc/6342,characterize,http://purl.obolibrary.org/obo/CL_0001078,,,,,,
http://identifiers.org/hgnc/7154,characterize,http://purl.obolibrary.org/obo/CL_0009081,,,,,,
http://identifiers.org/hgnc/11127,characterize,https://purl.org/ccf/ASCTB-TEMP_splenic-perifollicular-zone-macrophage,,,,,,
http://identifiers.org/hgnc/3613,characterize,http://purl.obolibrary.org/obo/CL_0001055,,,,,,
http://identifiers.org/hgnc/19898,characterize,https://purl.org/ccf/ASCTB-TEMP_llc269,,,,,,
http://identifiers.org/hgnc/1709,characterize,http://purl.obolibrary.org/obo/CL_0000771,,,,,,
http://identifiers.org/hgnc/5951,characterize,http://purl.obolibrary.org/obo/CL_0000990,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-404h1-1,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit138,,,,,,
http://identifiers.org/hgnc/248,characterize,http://purl.obolibrary.org/obo/CL_0000151,,,,,,
