organ,id,rdfs_label,name
lung,CL:0002619,adult endothelial progenitor cell,adult endothelial progenitor cell
lung,CL:4033008,vein endothelial cell of respiratory system,vein endothelial cell of respiratory system
lung,CL:0009086,endothelial cell of respiratory system lymphatic vessel,endothelial cell of respiratory system lymphatic vessel
lung,CL:1000493,mesothelial cell of visceral pleura,mesothelial cell of visceral pleura
lung,CL:4033018,lung megakaryocyte,lung megakaryocyte
lung,CL:4033016,secondary crest myofibroblast,secondary crest myofibroblast
lung,CL:1001568,pulmonary artery endothelial cell,pulmonary artery endothelial cell
lung,CL:0002591,smooth muscle cell of the pulmonary artery,smooth muscle cell of the pulmonary artery
lung,CL:0002557,fibroblast of pulmonary artery,fibroblast of pulmonary artery
lung,CL:0019018,blood vessel smooth muscle cell,blood vessel smooth muscle cell
lung,CL:1000413,endothelial cell of artery,endothelial cell of artery
lung,,,alveolar macrophage CCL3+
lung,CL:0000583,alveolar macrophage,alveolar macrophage
lung,,,alveolar macrophage proliferating
lung,,,alveolar macrophage MT-positive
lung,,,Interstitial macrophage
lung,CL:0000860,classical monocyte,classical inflammatory monocyte
lung,CL:0000875,non-classical monocyte,non-classical or patrolling monocyte
lung,CL:0000623,natural killer cell,natural killer cell
lung,CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",NK CD56bright
lung,CL:0000485,mucosal type mast cell,tissue resident mucosal type mast cell
lung,CL:0000484,connective tissue type mast cell,connective tissue type mast cell
lung,CL:0000775,neutrophil,neutrophil
lung,CL:0000767,basophil,basophil
lung,CL:0019015,lung parenchyma resident eosinophil,lung parenchyma resident eosinophil
lung,CL:0000814,mature NK T cell,mature NK T cell
lung,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell","naive thymus-derived CD4-positive, alpha-beta T cell"
lung,CL:0000905,"effector memory CD4-positive, alpha-beta T cell","effector memory CD4-positive, alpha-beta T cell"
lung,,,CD4+ T cell resident memory
lung,CL:0000815,regulatory T cell,regulatory T cell
lung,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell","naive thymus-derived CD8-positive, alpha-beta T cell"
lung,CL:0000913,"effector memory CD8-positive, alpha-beta T cell","effector memory CD8-positive, alpha-beta T cell"
lung,,,CD8+ T cell resident memory
lung,CL:0000940,mucosal invariant T cell,mucosal invariant T cell
lung,CL:0002394,CD141-positive myeloid dendritic cell,cDC1 CD141-positive myeloid dendritic cell
lung,CL:0002399,CD1c-positive myeloid dendritic cell,cDC2 CD1c-positive myeloid dendritic cell
lung,,,migratory dendritic cell
lung,CL:0000784,plasmacytoid dendritic cell,plasmacytoid dendritic cell
lung,CL:0000786,plasma cell,plasma cell
lung,CL:0000236,B cell,B cell
lymph_nodes,CL:0000186,myofibroblast cell,Myofibroblast
lymph_nodes,CL:0000071,blood vessel endothelial cell,Blood Vessel Endothelial Cell
lymph_nodes,CL:0000669,pericyte cell,Pericyte
lymph_nodes,CL:0002138,endothelial cell of lymphatic vessel,Endothelial Cell of Lymphatic Vessel
lymph_nodes,CL:0019017,Lymphatic vessel smooth muscle cell,Smooth Muscle Cell
lymph_nodes,CL:0000887,lymph node subcapsular sinus macrophage,Macrophage
lymph_nodes,CL:0009103,ymph node marginal reticular cell,Marginal Reticular Cell
lymph_nodes,CL:0009107,lymphatic endothelial cell of subcapsular sinus ceiling,Lymphatic Endothelial Cell -Subcapsular Sinus Ceiling
lymph_nodes,CL:0009108,lymphatic endothelial cell of subcapsular sinus floor,Lymphatic Endothelial Cell-Subcapsular Sinus Floor
lymph_nodes,CL:0009109,lymphatic endothelial cell of trabecula,Lymphatic Endothelial Cell-Trabeculae
lymph_nodes,CL:0000442,follicular dendritic cell,Follicular Dendritic Cell
lymph_nodes,CL:0000788,naive B cell,Naive B Cell
lymph_nodes,CL:0000787,memory B cell,Memory B Cell
lymph_nodes,CL:0000235,macrophage,Macrophage
lymph_nodes,CL:0009111,centrocyte,Centrocyte
lymph_nodes,CL:0002038,T follicular helper cell,T Follicular Helper Cell
lymph_nodes,CL:0009113,T follicular regulatory cell,T Follicular Regulatory Cell
lymph_nodes,CL:0000888,lymph node tingible body macrophage,Tingible Body Macrophage
lymph_nodes,CL:0000980,plasmablast,Plasmablast
lymph_nodes,CL:0009112,centroblast,Centroblast
lymph_nodes,CL:0009104,B cell zone reticular cell,B Cell Zone Reticular Cell
lymph_nodes,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",Naive CD4+ T cell
lymph_nodes,CL:0000897,"CD4-positive, alpha-beta memory T cell",Memory CD4+ T cell
lymph_nodes,CL:0000545,T-helper 1 cell,Th1 cell
lymph_nodes,CL:0000546,T-helper 2 cell,Th2 cell
lymph_nodes,CL:0000899,T-helper 17 cell,Th17 cell
lymph_nodes,CL:0000815,regulatory T cell,T Regulatory Cell
lymph_nodes,CL:0000910,cytotoxic T cell,T Cytotoxic Cell
lymph_nodes,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",Naive CD8+ T cell
lymph_nodes,CL:0000909,"CD8-positive, alpha-beta memory T cell",Memory CD8+ T cell
lymph_nodes,CL:0000623,natural killer cell,Natural Killer Cell
lymph_nodes,CL:0009105,T cell zone reticular cell,T Cell Zone Reticular Cell
lymph_nodes,CL:0000451,dendritic cell,Dendritic Cell
lymph_nodes,CL:0002399,CD1c-positive myeloid dendritic cell,Conventional Dendritic Cell cDC2
lymph_nodes,CL:0002138,endothelial cell of lymphatic vessel,Lymphatic Endothelial Cell
lymph_nodes,CL:0001058,"plasmacytoid dendritic cell, human",Plasmacytoid Dendritic Cell
lymph_nodes,CL:0002394,CD141-positive myeloid dendritic cell,Conventional Dendritic Cell cDC1
lymph_nodes,CL:0000798,gamma-delta T cell,Gamma/Delta T cells
lymph_nodes,CL:0000097,mast cell,Mast Cell
lymph_nodes,CL:0000786,plasma cell,Plasma Cell
lymph_nodes,CL:0009114,monocytoid B Cell,Monocytoid B Cell
lymph_nodes,CL:0000236,B cell,B Cell
lymph_nodes,CL:0009106,medullary reticular cell,Medullary Reticular Cell
lymph_nodes,CL:0000084,T Cell,T Cell
lymph_nodes,CL:0009110,lymphatic endothelial cell of medulla ceiling,Lymphatic Endothelial Cell of Medulla Ceiling
lymph_nodes,CL:0019017,lymphatic vessel smooth muscle cell,Smooth Muscle Cell
lymph_nodes,CL:0011103,sympathetic neuron,Sympathetic Neuron
lymph_vasculature,CL:0002138,endothelial cell of lymphatic vessel,lymphatic endothelial cell
main-bronchus,CL:0002598,bronchial smooth muscle cell,bronchial smooth muscle cell
main-bronchus,LMHA:00142,ciliated cell of terminal ciliated ducts of submucosal glands,ciliated cell of terminal ciliated ducts of submucosal glands
main-bronchus,CL:4033023,airway submucosal gland collecting duct epithelial cell,airway submucosal gland collecting duct epithelial cell
main-bronchus,CL:1000331,serous cell of epithelium of bronchus,serous cell of epithelium of bronchus
main-bronchus,CL:4033022,mucus secreting cell of bronchus submucosal gland,mucus secreting cell of bronchus submucosal gland
main-bronchus,CL:4033003,myoepithelial cell of bronchus submucosal gland,myoepithelial cell of bronchus submucosal gland
main-bronchus,CL:4033024,airway submucosal gland duct basal cell,airway submucosal gland duct basal cell
main-bronchus,CL:0019002,tracheobronchial chondrocyte,tracheobronchial chondrocyte
main-bronchus,CL:0019002,lung perichondrial fibroblast,lung perichondrial fibroblast
main-bronchus,CL:0017000,pulmonary ionocyte,pulmonary ionocyte
main-bronchus,CL:4033010,neuroendocrine cell of epithelium of lobar bronchus,neuroendocrine cell of epithelium of lobar bronchus
main-bronchus,,,respiratory suprabasal cell
main-bronchus,CL:0002332,ciliated cell of the bronchus,ciliated cell of the bronchus
main-bronchus,CL:4033007,brush cell of epithelium of lobar bronchus,tuft cell
main-bronchus,,,airway deuterosomal cell
main-bronchus,CL:4033009,goblet cell of epithelium of lobar bronchus,goblet cell of epithelium of lobar bronchus
main-bronchus,CL:0002329,basal epithelial cell of tracheobronchial tree,basal epithelial cell of tracheobronchial tree
main-bronchus,CL:1000413,endothelial cell of artery,endothelial cell of artery
main-bronchus,CL:0019018,blood vessel smooth muscle cell,blood vessel smooth muscle cell
main-bronchus,CL:4033008,vein endothelial cell of respiratory system,vein endothelial cell of respiratory system
muscular-system,CL:0000188,cell of skeletal muscle,skeletal muscle cell
ovary,CL:0002095,hilar cell,hilar cell
ovary,,,columnar ovarian surface epithelial cell
ovary,,,flattened cuboidal ovarian surface epithelial cell
ovary,,,corpus luteum endothelial cell
ovary,,,corpus luteum macrophage
ovary,,,Stroma Type I cell
ovary,,,Stroma Type II cell
ovary,,,Stroma Type III cell
ovary,,,Stroma Type IV cell
ovary,,,Stroma Type V cell
ovary,EFO:0005289,mural granulosa cell,mural granulosa cell
ovary,CL:0000654,primary oocyte,primary oocyte
ovary,,,pre-antral follicle granulosa cell
ovary,CL:0000175,luteal cell,luteal cell
ovary,CL:0000503,theca cell,theca cell
ovary,CL:0000711,cumulus cell,cumulus granulosa cell
pancreas,CL:1001599,pancreas exocrine glandular cell,Pancreas exocrine glandular cell
pancreas,CL:0002064,pancreatic acinar cell,Acinar cell
pancreas,CL:0000192,smooth muscle cell,Smooth muscle cell
pancreas,CL:0002079,pancreatic ductal cell,Ductal cell
pancreas,CL:1001433,epithelial cell of exocrine pancreas,Ductal epithelial cell
pancreas,CL:0000146,simple columnar epithelial cell,Simple columnar epithelial cell
pancreas,,,Low columnar epithelial cell
pancreas,,,Nonmucinous cuboidal epithelial cell
pancreas,CL:0002080,pancreatic centro-acinar cell,Centroacinar cell
pancreas,,,Flat epithelial cells
pancreas,CL:1000322,pancreatic goblet cell,Pancreatic goblet cell
pancreas,CL:0000577,type EC enteroendocrine cell,Enterochromaffin cell
pancreas,,,Tall columnar epithelial cell
pancreas,CL:0000542,lymphocyte,Lymphocyte
pancreas,CL:0000236,B cell,B lymphocyte
pancreas,CL:0000084,T cell,T lymphocyte
pancreas,CL:0000094,granulocyte,Granulocyte
pancreas,CL:0000775,neutrophil,Neutrophil
pancreas,CL:0000235,macrophage,Macrophage
pancreas,CL:0000451,dendritic cell,Dendritic cell
pancreas,CL:0008024,pancreatic endocrine cell,Endocrine cell
pancreas,CL:0000171,pancreatic A cell,Alpha cell
pancreas,CL:0000169,type B pancreatic cell,Beta cell
pancreas,CL:0000173,pancreatic D cell,Delta cell
pancreas,CL:0002275,pancreatic PP cell,PP cell
pancreas,CL:0005019,pancreatic epsilon cell,Epsilon cell
pancreas,CL:0000509,gastrin secreting cell,Gastrin cell
pancreas,,,M1-like macrophage
pancreas,,,M2-like macrophage
pancreas,CL:0002574,stromal cell of pancreas,Stromal cell
pancreas,CL:0000057,fibroblast,Fibroblast
pancreas,CL:0002410,pancreatic stellate cell,Pancreatic stellate cell
pancreas,,,Activated stellate cell
pancreas,,,Quiescent stellate cell
pancreas,CL:0000136,fat cell,Adipocyte
peripheral_nervous_system,CL:0000540,neuron,neuron
placenta full term,CL:0000071,blood vessel endothelial cell,vascular endothelial cells
placenta full term,CL:0000669,pericyte cell,pericytes
placenta full term,CL:0000359,vascular associated smooth muscle cell,vascular smooth muscle cells
placenta full term,CL:0002568,mesenchymal stem cell of Wharton's jelly,mesenchymal stromal cell of Wharton's jelly
placenta full term,CL:0008036,extravillous trophoblast,extravillous trophoblast (interstitial)
placenta full term,CL:0002536,epithelial cell of amnion,amnion epithelial cell (AEC)
placenta full term,,,amnion mesenchymal stromal cell (AMSC)
placenta full term,,,chorionic mesenchymal stromal cell (CMSC)
placenta full term,CL:0000523,cytotrophoblast,cytotrophoblast (CTB)
placenta full term,CL:0008036,extravillous trophoblast,extravillous trophoblast (EVT)
placenta full term,,,endometrial epithelial cell
placenta full term,CL:0002255,stromal cell of endometrium,endometrial stromal cell
placenta full term,,,uterine NK cell
placenta full term,,,uterine macrophage
placenta full term,CL:0000815,regulatory T cell,regulatory T cell
placenta full term,CL:0000910,cytotoxic T cell,cytotoxic T cell
placenta full term,CL:0000236,B cell,B cell
placenta full term,CL:2000091,endometrial microvascular endothelial cells,endometrial microvascular endothelial cell (EMEC)
placenta full term,CL:0008036,extravillous trophoblast,extravillous trophoblast (endovascular)
placenta full term,CL:0002138,endothelial cell of lymphatic vessel,lymphatic endothelial cell
placenta full term,CL:0000525,syncytiotrophoblast,syncytiotrophoblast (STB)
placenta full term,CL:3000001,Hofbauer cell,Hofbauer cell (HC)
placenta full term,,,placental stromal cell (PSC)
placenta full term,CL:2000062,placental villous capillary endothelial cell,placental microvascular endothelial cells
prostate,CL:0002340,luminal cell of prostate epithelium,luminal epithelia
prostate,CL:0002341,basal cell of prostate epithelium,basal epithelia
prostate,CL:0002313,endocrine-paracrine cell of prostate gland,neuroendocrine epithelia
prostate,CL:1000487,smooth muscle cell of prostate,prostate smooth muscle
prostate,CL:2000059,prostate gland microvascular endothelial cell,endothelia
prostate,,fibroblast of subepithelial connective tissue of prostatic gland,periepithelial fibroblast
prostate,,fibroblast of connective tissue of prostate,interstitial fibroblast
prostate,,vascular smooth muscle cell of prostate,vascular smooth muscle
prostate,,prostate perictye,prostate perictye
prostate,,basal cell of prostatic urethra,basal cell of prostatic urethra
prostate,,club cell of prostatic urethra,club cell of prostatic urethra
prostate,,hillock cell of prostatic urethra,hillock cell of prostatic urethra
skeleton,CL:0001035,bone cell,bone cell
skin,CL:0002153,corneocyte,Keratinocyte (Corneocyte)
skin,CL:0000312,keratinocyte,Keratinocyte (Granular)
skin,CL:0002457,epidermal Langerhans cell,Langerhans cell
skin,CL:0000649,prickle cell,Keratinocytes (Spinous)
skin,CL:0000242,Merkel cell,Merkel cell
skin,CL:0000646,basal cell,Keratinocyte (Basal)
skin,CL:1000458,melanocyte of skin,Melanocyte
skin,,,Keratinocyte (Onychocyte)
skin,CL:0002337,keratinocyte stem cell,keratinocyte stem cell
skin,CL:0000151,sebum secreting cell,"Germinative (epithelial) cell, Sebocyte"
skin,CL:1000417,myoepithelial cell of sweat gland,myoepithelial cell
skin,CL:0002620,skin fibroblast,Fibroblast
skin,CL:0000097,mast cell,Mast cell
skin,CL:0001006,dermal dendritic cell,Dendritic cell (DC1)
skin,CL:0001006,dermal dendritic cell,Dendritic cell (DC2)
skin,CL:0001006,dermal dendritic cell,Dendritic cell (monocyte-derived)
skin,CL:0001006,dermal dendritic cell,Dendritic cell (migratory)
skin,CL:0000235,macrophage,Macrophage
skin,CL:0000545,T-helper 1 cell,T helper
skin,CL:0000910,cytotoxic T cell,T killer
skin,CL:0000815,regulatory T cell,T reg
skin,CL:0000623,natural killer cell,Natural killer cell
skin,CL:0001067,group 1 innate lymphoid cell,Natural killer cell / Innate lymphoid cell 1
skin,CL:0001069,group 2 innate lymphoid cell,Innate lymphoid cell 2
skin,CL:0001071,group 3 innate lymphoid cell,Innate lymphoid cell 3
skin,CL:0000236,B cell,B cell
skin,CL:0000786,plasma cell,Plasma cell
skin,CL:0000775,neutrophil,Neutrophil
skin,CL:0000771,eosinophil,Eosinophil
skin,CL:0000540,Neuron,Neuron
skin,CL:0002573,Schwann cell,Schwann cell
skin,,,perineurial cells
skin,CL:0000115,endothelial cell,Endothelial cell
skin,CL:0000359,smooth muscle cell,Perivascular smooth muscle cell
skin,CL:0002292,type I cell of carotid body,Glomus cell
skin,CL:0000669,pericyte cell,Pericyte
skin,CL:0002138,endothelial cell of lymphatic vessel,Lymphatic
skin,CL:0002521,subcutaneous fat cell,Adipocyte
skin,,,Perineural cell
small_intestine,CL:1000344,paneth cell of epithelium proper of small intestine,Paneth cell
small_intestine,CL:1000324,duodenal goblet cell,goblet cell
small_intestine,CL:0009080,tuft cell of small intestine,tuft cell
small_intestine,CL:0000212,absorptive cell,absorptive
small_intestine,CL:0000584,enterocyte,enterocyte
small_intestine,CL:0000163,endocrine cell,endocrine lineage cell
small_intestine,CL:0000034,stem cell,stem cell
small_intestine,,,BCHE (butyrylcholinesterase) cell
small_intestine,CL:0000115,endothelial,endothelial
small_intestine,,,lymphatic
small_intestine,CL:0000186,myofibroblast,myofibroblast
small_intestine,CL:0000057,fibroblast,fibroblast
small_intestine,,,nerve
small_intestine,CL:0000682,M cell of gut,M cell
small_intestine,CL:0000236,B cell,B cell
small_intestine,CL:0000786,plasma cell,plasma
small_intestine,,,CD4+ T
small_intestine,,,regulatory CD4+ T
small_intestine,,,CD8+ T
small_intestine,CL:0000235,macrophage,macrophage
small_intestine,CL:0000771,eosinophil,eosinophil
small_intestine,CL:0000097,mast cell,mast cell
small_intestine,CL:0000775,neutrophil,neutrophil
small_intestine,CL:0000623,natural killer cell,natural killer (NK) cell
small_intestine,CL:0000451,dendritic cell,dendritic cell (DC)
small_intestine,CL:0001065,innate lymphoid cell,innate lyphoid cell (ILC)
small_intestine,,,muscle
small_intestine,CL:0000077,mesothelial cell,mesothelial
small_intestine,CL:0000057,fibroblast,fibroblasts
small_intestine,CL:0000115,endothelial cell,endothelial cells
small_intestine,CL:0000036,epithelial fate stem cell,epithelial stem cells
small_intestine,CL:1000344,paneth cell of epithelium proper of small intestine,Paneth
small_intestine,CL:0000163,endocrine cell,endocrine
small_intestine,CL:1000325,jejunal goblet cell,goblet
small_intestine,CL:0000584,enterocyte,enterocytes
small_intestine,CL:0009080,tuft cell of small intestine,Tuft cells
small_intestine,CL:0000115,endothelial cell,endothelial
small_intestine,,,lymphatics
small_intestine,CL:0000186,myofibroblast,myofibroblasts
small_intestine,,,nerves
small_intestine,CL:0000235,macrophage,macrophages
small_intestine,CL:0000771,eosinophil,eosinophils
small_intestine,CL:0000097,mast cell,mast cells
small_intestine,CL:0000775,neutrophil,neutrophils
small_intestine,CL:0000623,natural killer cell,NK cells
small_intestine,CL:0000451,dendritic cell,DCs
small_intestine,CL:0001065,innate lymphoid cell,ILCs
small_intestine,CL:0000115,endothelial cell,endoethlial
small_intestine,CL:0002088,interstitial cell of Cajal,Interstitial cells of Cajal
small_intestine,,,epithelial stem cells
small_intestine,CL:1000326,ileal goblet cell,goblet
small_intestine,CL:0000077,mesothelial,mesothelial
spinal cord,CL:0000065,Ependymal Cell,Ependymal Cell
spinal cord,CL:0000128,Oligodendrocyte,Oligodendrocyte
spinal cord,CL:0002453,Oligodendrocyte Precursor Cell,Oligodendrocyte Precursor Cell
spinal cord,CL:0000127,Astrocyte,Astrocyte
spinal cord,CL:0000129,microglial cell,Microglia
spinal cord,CL:0000115,Endothelial Cell,Endothelial Cell
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 1
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 2
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 3
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 4
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 5
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 6
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 7
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 8
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 9
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 10
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 11
spinal cord,CL:0000540,neuron,Dorsal Excitatory Neuron 12
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 1
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 2
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 3
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 4
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 5
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 6
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 7
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 8
spinal cord,CL:0000540,neuron,Dorsal Inhibitory Neuron 9
spinal cord,CL:0000540,neuron,Ventral Excitatory Neuron 1
spinal cord,CL:0000540,neuron,Ventral Excitatory Neuron 2
spinal cord,CL:0000540,neuron,Ventral Excitatory Neuron 3
spinal cord,CL:0000540,neuron,Ventral Inhibitory Neuron 1
spinal cord,CL:0000540,neuron,Ventral Inhibitory Neuron 2
spinal cord,CL:0000540,neuron,Ventral Inhibitory Neuron 3
spinal cord,CL:0000100,motor neuron,motor neuron
spinal cord,CL:0000540,neuron,Medial Excitatory Neuron 1
spinal cord,CL:0000540,neuron,Medial Excitatory Neuron 2
spinal cord,CL:0000540,neuron,Medial Excitatory Neuron 3
spinal cord,CL:0000540,neuron,Medial Excitatory Neuron 4
spinal cord,CL:0000540,neuron,Medial Inhibitory Neuron 1
spleen,CL:2000053,splenic endothelial cell,Splenic endothelial cell
spleen,,,Catecholaminergic Neuron
spleen,CL:0000788,naive B Cell,Naive B Cell
spleen,CL:0000787,memory B cell,Memory-Like B Cell
spleen,CL:0000972,class switched memory B cell,Switched B Cell
spleen,,,Adventitial Stromal Cell
spleen,CL:0000499,stromal cell,Splenic Stromal Cell (non-FRC/non-FDC)
spleen,CL:0000192,smooth muscle cell,Splenic Smooth Muscle Cell
spleen,CL:0000669,pericyte,Splenic Pericyte
spleen,,,Splenic Stromal Sheath Cell
spleen,CL:0000874,splenic red pulp macrophage,Macrophage
spleen,,,Reticular Cell of splenic sinusoid
spleen,,,Splenic Littoral Cell
spleen,,,Splenic Red Pulp Stromal Cell
spleen,CL:0000874,splenic red pulp macrophage,Red Pulp Macrophage
spleen,CL:0000037,hematopoetic stem cell,Hematopoetic Stem Cell
spleen,CL:0001055,"CD14-positive, CD16-low monocyte",Monocytes
spleen,CL:0000232,erythrocyte,Erythrocytes
spleen,,B cell,B cell
spleen,CL:0000625,"CD8-positive, alpha-beta T cell",CD8+ T Cell
spleen,CL:0000909,"CD8-positive, alpha-beta memory T cell",Memory CD8+ T Cell
spleen,CL:0000786,plasma cell,Plasma Cell
spleen,CL:0000980,plasmablast,Plasmablast
spleen,CL:0001056,"dendritic cell, human",Dendritic Cell
spleen,CL:0000233,platelet,Platelet
spleen,CL:0000623,natural killer cell,NK Cell
spleen,CL:1000489,reticular cell of splenic cord,Red Pulp Reticular Cell
spleen,CL:0000775,neutrophil,Neutrophil
spleen,,,Splenic perifollicular zone macrophage
spleen,CL:0000499,stromal cell ,Stromal Cell
spleen,CL:0002394,myeloid dendritic cell cDC1,cDC1 myeloid dendritic cell
spleen,CL:0002399,myeloid dendritic cell cDC2,cDC2 myeloid dendritic cell
spleen,CL:0011031,monocyte-derived dendritic cell,Monocyte-Derived DC
spleen,CL:0001058,"plasmacytoid dendritic cell, human",Plasmacytoid Dendritic Cell
spleen,,,DEC205+ DC
spleen,CL:0002138,endothelial cell of lymphatic vessel,Lymphatic Endothelium Cell
spleen,CL:0000442,follicular dendritic cell,Follicular Dendritic Cell (FDC)
spleen,CL:0000788,naive B cell,Naive B Cell
spleen,CL:0000787,memory B cell,Memory B Cell
spleen,CL:0000876,splenic white pulp macrophage,Macrophage
spleen,CL:0000844,germinal center B cell,Germinal Center B Cell
spleen,CL:0002038,T follicular helper cell,T Follicular Helper Cell
spleen,CL:0009113,T follicular regulatory cell,T Follicular Regulatory Cell
spleen,CL:0000877,splenic tingible body macrophage,Tingible Body Macrophage
spleen,,,Mantle Zone B Cell
spleen,CL:0000818,transitional stage B cell,Transitional Immature B Cells
spleen,,,Splenic Pericyte
spleen,CL:0000845,marginal zone B cell of spleen,Superficial Zone B Cell
spleen,CL:0000872,splenic marginal zone macrophage,Macrophage
spleen,CL:0000492,CD4-positive helper T cell,CD4+ T cell
spleen,CL:0001078,"group 3 innate lymphoid cell, human",Innate Lymphoid Cell (Type 3)
spleen,CL:1000489,reticular cell of splenic cord,Fibroblastic Reticular Cell (FRC)
spleen,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",Naive CD4+ T Cell
spleen,CL:0000492,CD4-positive helper T cell,CD4+ T Cell
spleen,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",Naive CD8+ T Cell
spleen,CL:0001050,"effector CD8-positive, alpha-beta T cell",CD8+ T Cell
spleen,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",Cytotoxic T Cells
spleen,CL:0000815,regulatory T cell,T Regulatory Cell
spleen,,,Interdigitating Dendritic Cells
spleen,CL:0000876,splenic white pulp macrophage,Macrophages
spleen,,,Splenic Smooth Muscle Cell
spleen,,,Cytotoxic Memory T Cell
spleen,CL:0000909,"CD8-positive, alpha-beta memory T cell",Non-Cytotoxic CD8+ Memory T Cell
spleen,CL:0000897,"CD4-positive, alpha-beta memory T cell",CD4+ Memory T Cell
spleen,CL:0000186,myofibroblast cell,Myofibroblasts
spleen,CL:0000798,gamma-delta T cell,Gamma/Delta T cells
spleen,CL:1000413,endothelial cell of artery,Blood Endothelial Cells
spleen,CL:0002543,vein endothelial cell,Blood Endothelial Cells
spleen,CL:0000186,myofibroblast cell,Myofibroblast
spleen,,,Subcapsular Dendritic Cell
thymus,CL:0009078,thymic fibroblast type 1,thymic capsular fibroblast
thymus,CL:0000866,thymic macrophage,macrophage
thymus,CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
thymus,CL:0000071,blood vessel endothelial cell,blood endothelial cell
thymus,CL:0001070,beige adipocyte,beige adipocyte
thymus,CL:0009079,thymic fibroblast type 2,thymic interlobular fibroblast
thymus,CL:0000764,erythroid lineage cell,erythroid
thymus,CL:0000097,mast cell,mast cell
thymus,CL:0000771,eosinophil,eosinophil
thymus,CL:0009077,subcapsular thymic epithelial cell,subcapsular cortical epithelial cell
thymus,CL:0002425,early T lineage precursor,early thymic progenitor
thymus,CL:0009081,specified double negative thymocyte,double negative thymocyte 2
thymus,CL:0009082,committed double negative thymocyte,double negative thymocyte 3
thymus,CL:0009083,rearranging double negative thymocyte,double negative thymocyte 4
thymus,CL:0000883,thymic cortical macrophage,macrophage
thymus,CL:0000809,"double-positive, alpha-beta thymocyte",double positive thymocyte
thymus,CL:0000942,thymic plasmacytoid dendritic cell,plasmacytoid dendritic cell
thymus,CL:0002364,cortical thymic epithelial cell,cortical thymic epithelial cell
thymus,CL:0000970,unswitched memory B cell,memory B cell
thymus,CL:0000972,class switched memory B cell,memory B cell
thymus,CL:0000980,plasmablast,plasmablast
thymus,CL:0000786,plasma cell,plasma cell
thymus,CL:0000576,monocyte,monocyte
thymus,CL:0002436,mature CD4 single-positive thymocyte,CD4+ T single positive thymocyte
thymus,CL:0002437,mature CD8 single-positive thymocyte,CD8+ T single positive thymocyte
thymus,CL:0002059,CD8alpha-positive thymic conventional dendritic cell,conventional dendritic cell 1
thymus,CL:0002460,CD8alpha-negative thymic conventional dendritic cell,conventional dendritic cell 2
thymus,CL:0002138,endothelial cell of lymphatic vessel,lymphatic endothelial cell
thymus,CL:0009070,corticomedullary thymic epithelial cell,corticomedullary thymic epithelial cell
thymus,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",cytotoxic CD4 T cell
thymus,CL:0000897,"CD4-positive, alpha-beta memory T cell",CD4+ T memory T cell
thymus,CL:0000909,"CD8-positive, alpha-beta memory T cell",CD8+ T memory
thymus,CL:0009068,CD8aa(I) thymocyte,CD8aa(I) thymocyte
thymus,CL:0009069,CD8aa(II) thymocyte,CD8aa(II) thymocyte
thymus,CL:0002038,T follicular helper cell,T follicular helper cell
thymus,CL:0002677,naive regulatory T cell,regulatory T cells
thymus,CL:0000798,gamma-delta T cell,gamma-delta T cell
thymus,CL:0000899,T-helper 17 cell,Th17 cell
thymus,CL:0000940,mucosal invariant T cell,mucosal associated invariant T cell
thymus,CL:0000914,immature NKT cell,immature NKT cell
thymus,CL:0000882,thymic medullary macrophage,macrophage
thymus,CL:0000788,naive B cell,naive B cell
thymus,CL:0001078,"group 3 innate lymphoid cell, human",group 3 innate lymphoid cell
thymus,CL:0000623,natural killer cell,natural killer cell
