dataset_uuid,dataset_hubmap_id,dataset_status,dataset_group_name,dataset_group_uuid,dataset_date_time_created,dataset_created_by_email,dataset_date_time_modified,dataset_modified_by_email,lab_id_or_name,dataset_data_types,dataset_portal_url,first_sample_hubmap_id,first_sample_submission_id,first_sample_uuid,first_sample_type,first_sample_portal_url,organ_hubmap_id,organ_submission_id,organ_uuid,organ_type,donor_hubmap_id,donor_submission_id,donor_uuid,donor_group_name,rui_location_hubmap_id,rui_location_submission_id,rui_location_uuid,sample_metadata_hubmap_id,sample_metadata_submission_id,sample_metadata_uuid,processed_dataset_uuid,processed_dataset_hubmap_id,processed_dataset_status,processed_dataset_portal_url,previous_version_hubmap_ids
9a6403bb0423e62950926a7d4fdab45b,HBM256.TVMB.842,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,7/30/2020 20:28,jesus.penalozaa@ufl.edu,2/11/2022 19:54,ZHY19@pitt.edu,19-002-Thymus-CC2-D-R6,Imaging Mass Cytometry (2D),https://portal.hubmapconsortium.org/browse/dataset/9a6403bb0423e62950926a7d4fdab45b,HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,section,https://portal.hubmapconsortium.org/browse/sample/06f2cc3fbcae1ceb3ea331e591f75ab5,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM374.XJNM.984,HBM247.KQXN.358","UFL0002-TH-2-4-1,UFL0002-TH-2-4","06f2cc3fbcae1ceb3ea331e591f75ab5,117f50e0c71afde9435365f1a7ebe612",HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,https://portal.hubmapconsortium.org/browse/dataset/912889b51fed4ac4fdf2d4d3c5550f72,['HBM759.VWQB.343'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/912889b51fed4ac4fdf2d4d3c5550f72'],
989181f44061257701eca7c0b63e0f9f,HBM736.CMTG.482,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,7/30/2020 20:28,jesus.penalozaa@ufl.edu,2/11/2022 19:55,ZHY19@pitt.edu,19-002-Thymus-CC2-D-R2,Imaging Mass Cytometry (2D),https://portal.hubmapconsortium.org/browse/dataset/989181f44061257701eca7c0b63e0f9f,HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,section,https://portal.hubmapconsortium.org/browse/sample/06f2cc3fbcae1ceb3ea331e591f75ab5,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM374.XJNM.984,HBM247.KQXN.358","UFL0002-TH-2-4-1,UFL0002-TH-2-4","06f2cc3fbcae1ceb3ea331e591f75ab5,117f50e0c71afde9435365f1a7ebe612",HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,https://portal.hubmapconsortium.org/browse/dataset/8c96b03e755858b34547dd1b315991df,['HBM436.KNLR.352'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/8c96b03e755858b34547dd1b315991df'],
45c5111e579800c021fd5dfaedc614c2,HBM572.PHZP.966,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,7/30/2020 20:28,jesus.penalozaa@ufl.edu,2/11/2022 19:54,ZHY19@pitt.edu,19-002-Thymus-CC2-D-R5,Imaging Mass Cytometry (2D),https://portal.hubmapconsortium.org/browse/dataset/45c5111e579800c021fd5dfaedc614c2,HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,section,https://portal.hubmapconsortium.org/browse/sample/06f2cc3fbcae1ceb3ea331e591f75ab5,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM374.XJNM.984,HBM247.KQXN.358","UFL0002-TH-2-4-1,UFL0002-TH-2-4","06f2cc3fbcae1ceb3ea331e591f75ab5,117f50e0c71afde9435365f1a7ebe612",HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,https://portal.hubmapconsortium.org/browse/dataset/46a69f99d8793f9ddf8ee4a1dba5d0e3,['HBM927.CWBF.456'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/46a69f99d8793f9ddf8ee4a1dba5d0e3'],
6618f3be3571e757aa473d1a3e60b356,HBM472.SZJZ.622,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,7/30/2020 20:28,jesus.penalozaa@ufl.edu,2/11/2022 19:54,ZHY19@pitt.edu,19-002-Thymus-CC2-D-R4,Imaging Mass Cytometry (2D),https://portal.hubmapconsortium.org/browse/dataset/6618f3be3571e757aa473d1a3e60b356,HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,section,https://portal.hubmapconsortium.org/browse/sample/06f2cc3fbcae1ceb3ea331e591f75ab5,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM374.XJNM.984,HBM247.KQXN.358","UFL0002-TH-2-4-1,UFL0002-TH-2-4","06f2cc3fbcae1ceb3ea331e591f75ab5,117f50e0c71afde9435365f1a7ebe612",HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,https://portal.hubmapconsortium.org/browse/dataset/5f13623f8b4a51758d5216404a3ea862,['HBM345.CXVP.994'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/5f13623f8b4a51758d5216404a3ea862'],
49cf1e5fa366852bd2b73f0d8ea206f5,HBM262.HJSQ.643,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,7/30/2020 20:28,jesus.penalozaa@ufl.edu,2/11/2022 19:54,ZHY19@pitt.edu,19-002-Thymus-CC2-D-R3,Imaging Mass Cytometry (2D),https://portal.hubmapconsortium.org/browse/dataset/49cf1e5fa366852bd2b73f0d8ea206f5,HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,section,https://portal.hubmapconsortium.org/browse/sample/06f2cc3fbcae1ceb3ea331e591f75ab5,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM374.XJNM.984,HBM247.KQXN.358","UFL0002-TH-2-4-1,UFL0002-TH-2-4","06f2cc3fbcae1ceb3ea331e591f75ab5,117f50e0c71afde9435365f1a7ebe612",HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,https://portal.hubmapconsortium.org/browse/dataset/b5e993ba9f01b0f5b8d1b6f4fbabc60a,['HBM273.PSKK.537'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/b5e993ba9f01b0f5b8d1b6f4fbabc60a'],
2523d502e8bdd90d461aad4ac95a2172,HBM273.TDVP.568,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,12/20/2019 22:28,jesus.penalozaa@ufl.edu,2/11/2022 19:55,ZHY19@pitt.edu,19-002-Thymus-CC2-D-R1,Imaging Mass Cytometry (2D),https://portal.hubmapconsortium.org/browse/dataset/2523d502e8bdd90d461aad4ac95a2172,HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,section,https://portal.hubmapconsortium.org/browse/sample/06f2cc3fbcae1ceb3ea331e591f75ab5,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM374.XJNM.984,HBM247.KQXN.358","UFL0002-TH-2-4-1,UFL0002-TH-2-4","06f2cc3fbcae1ceb3ea331e591f75ab5,117f50e0c71afde9435365f1a7ebe612",HBM374.XJNM.984,UFL0002-TH-2-4-1,06f2cc3fbcae1ceb3ea331e591f75ab5,https://portal.hubmapconsortium.org/browse/dataset/62536a0e88d9d071f5f0c5048848ed8c,['HBM633.GRZR.589'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/62536a0e88d9d071f5f0c5048848ed8c'],
cd880c54e0095bad5200397588eccf81,HBM778.VHHR.349,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,2/18/2021 18:57,hakimianh13@ufl.edu,5/11/2022 2:30,ZHY19@pitt.edu,IMC_19002_TH_CC2D_3D,Imaging Mass Cytometry (3D),https://portal.hubmapconsortium.org/browse/dataset/cd880c54e0095bad5200397588eccf81,HBM292.MDGW.892,UFL0002-TH-2-4-2,e15ce4762cb77e380ea66c9cb40d4c58,block,https://portal.hubmapconsortium.org/browse/sample/e15ce4762cb77e380ea66c9cb40d4c58,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,HBM247.KQXN.358,UFL0002-TH-2-4,117f50e0c71afde9435365f1a7ebe612,HBM292.MDGW.892,UFL0002-TH-2-4-2,e15ce4762cb77e380ea66c9cb40d4c58,https://portal.hubmapconsortium.org/browse/dataset/e450e6cca3f5f832ff7286543b7d2253,['HBM643.KVJB.282'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/e450e6cca3f5f832ff7286543b7d2253'],
e21e76dbfcf94f3de679a284c8aa9bd1,HBM339.XXWC.842,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,12/20/2019 19:23,jesus.penalozaa@ufl.edu,2/11/2022 19:57,ZHY19@pitt.edu,19-002-TH-CC1-E,CODEX,https://portal.hubmapconsortium.org/browse/dataset/e21e76dbfcf94f3de679a284c8aa9bd1,HBM647.FPJZ.936,UFL0002-TH-2-5-1,e33dbdec521d4ffe9958b2888c3c3a4b,section,https://portal.hubmapconsortium.org/browse/sample/e33dbdec521d4ffe9958b2888c3c3a4b,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM647.FPJZ.936,HBM628.KVPD.267","UFL0002-TH-2-5-1,UFL0002-TH-2-5","e33dbdec521d4ffe9958b2888c3c3a4b,df9e95091537023967fce48b0fdd7384",HBM647.FPJZ.936,UFL0002-TH-2-5-1,e33dbdec521d4ffe9958b2888c3c3a4b,"https://portal.hubmapconsortium.org/browse/dataset/6f74609152fe7fd81974b7452112d2e2,https://portal.hubmapconsortium.org/browse/dataset/9f837f9fa6f7669872582c2203d5e339","['HBM545.WPDT.262', 'HBM792.RMBS.929']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/6f74609152fe7fd81974b7452112d2e2', 'https://portal.hubmapconsortium.org/browse/dataset/9f837f9fa6f7669872582c2203d5e339']",
8dd0ef5cafa3541cf9f0661db64662b7,HBM588.FHDS.363,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,2/20/2020 19:40,jesus.penalozaa@ufl.edu,2/11/2022 20:01,ZHY19@pitt.edu,19-002_thymus_CC1-A,CODEX,https://portal.hubmapconsortium.org/browse/dataset/8dd0ef5cafa3541cf9f0661db64662b7,HBM887.MWNM.832,UFL0002-TH-1-1-1,265d3bbfe919b3d04f08a53eaeff0ce7,section,https://portal.hubmapconsortium.org/browse/sample/265d3bbfe919b3d04f08a53eaeff0ce7,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM887.MWNM.832,HBM392.LRRZ.326","UFL0002-TH-1-1-1,UFL0002-TH-1-1","265d3bbfe919b3d04f08a53eaeff0ce7,10959ad9dcddc069beca474736e9b13b",HBM887.MWNM.832,UFL0002-TH-1-1-1,265d3bbfe919b3d04f08a53eaeff0ce7,"https://portal.hubmapconsortium.org/browse/dataset/d0fc985c048c4bfb026838466891c350,https://portal.hubmapconsortium.org/browse/dataset/36371f2144b6bfe1a43faa8bb680927e","['HBM356.BVRR.244', 'HBM426.XFGP.684']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/d0fc985c048c4bfb026838466891c350', 'https://portal.hubmapconsortium.org/browse/dataset/36371f2144b6bfe1a43faa8bb680927e']",
298caad597d4a9eaaa3edbc89d79db82,HBM675.SDNC.963,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,3/1/2021 17:37,hakimianh13@ufl.edu,5/11/2022 2:31,ZHY19@pitt.edu,LS_20-002_TH_CC1_D,Lightsheet Microscopy,https://portal.hubmapconsortium.org/browse/dataset/298caad597d4a9eaaa3edbc89d79db82,HBM837.WJCN.372,UFL0002-TH-1-4-1,7eb535fdb3711a8138dfd9d88ab5d882,block,https://portal.hubmapconsortium.org/browse/sample/7eb535fdb3711a8138dfd9d88ab5d882,HBM585.FCXH.792,UFL0002-TH,1b6c9bf4ce99f6b91e6b9af1a208b6a0,thymus,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM837.WJCN.372,HBM445.VZZW.354","UFL0002-TH-1-4-1,UFL0002-TH-1-4","7eb535fdb3711a8138dfd9d88ab5d882,229a581f348ad1d5ce2bba31bda20078",HBM837.WJCN.372,UFL0002-TH-1-4-1,7eb535fdb3711a8138dfd9d88ab5d882,https://portal.hubmapconsortium.org/browse/dataset/bc875d49ed4aaa112398aa32160d88c8,['HBM945.XPKJ.998'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/bc875d49ed4aaa112398aa32160d88c8'],
0dc91e6484430c2db25b6765dd6aa565,HBM573.VSJK.526,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,2/20/2020 19:09,jesus.penalozaa@ufl.edu,2/11/2022 19:58,ZHY19@pitt.edu,19-002_lymph-node_R1,CODEX,https://portal.hubmapconsortium.org/browse/dataset/0dc91e6484430c2db25b6765dd6aa565,HBM676.BLTC.766,UFL0002-LY01-1-1,f5efe120b07a958a3e8d20202dfb6670,section,https://portal.hubmapconsortium.org/browse/sample/f5efe120b07a958a3e8d20202dfb6670,HBM783.KBNJ.966,UFL0002-LY01,310fc63801869799dac5a6d6872141ed,lymph node,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM676.BLTC.766,HBM643.RBNF.882","UFL0002-LY01-1-1,UFL0002-LY01-1","f5efe120b07a958a3e8d20202dfb6670,2f80f6cc0090e4ced8db6fb1a7cbc9f3",HBM676.BLTC.766,UFL0002-LY01-1-1,f5efe120b07a958a3e8d20202dfb6670,"https://portal.hubmapconsortium.org/browse/dataset/50f0d731c37ab9d8f386f76215e49e0a,https://portal.hubmapconsortium.org/browse/dataset/a83a0a7b03d26167344ccbd0df46331e","['HBM822.MQNG.225', 'HBM824.WSGZ.562']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/50f0d731c37ab9d8f386f76215e49e0a', 'https://portal.hubmapconsortium.org/browse/dataset/a83a0a7b03d26167344ccbd0df46331e']",
a5234e06fed9a14ee8d29c5aa0258ba5,HBM252.HMBK.543,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,12/18/2019 20:03,jesus.penalozaa@ufl.edu,2/11/2022 19:54,ZHY19@pitt.edu,HBMP2_lymph_node_1,scRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/a5234e06fed9a14ee8d29c5aa0258ba5,HBM789.XWDB.222,UFL0002-LY01-2,6c717082627f452935b9f63d2d93f023,suspension,https://portal.hubmapconsortium.org/browse/sample/6c717082627f452935b9f63d2d93f023,HBM783.KBNJ.966,UFL0002-LY01,310fc63801869799dac5a6d6872141ed,lymph node,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,HBM789.XWDB.222,UFL0002-LY01-2,6c717082627f452935b9f63d2d93f023,HBM789.XWDB.222,UFL0002-LY01-2,6c717082627f452935b9f63d2d93f023,https://portal.hubmapconsortium.org/browse/dataset/0576b972e074074b4c51a61c3d17a6e3,['HBM628.HGGF.468'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/0576b972e074074b4c51a61c3d17a6e3'],
e69fb303e035192a0ee38a34e4b25024,HBM575.MTPD.997,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,2/20/2020 19:26,jesus.penalozaa@ufl.edu,2/11/2022 20:00,ZHY19@pitt.edu,CX_19-002_lymph-node_R2,CODEX,https://portal.hubmapconsortium.org/browse/dataset/e69fb303e035192a0ee38a34e4b25024,HBM382.KGWK.435,UFL0002-LY02-1-1,be90ed4c3b0f90a71533e308c20e0f50,section,https://portal.hubmapconsortium.org/browse/sample/be90ed4c3b0f90a71533e308c20e0f50,HBM534.GFQB.782,UFL0002-LY02,d20f4199095399e79369f0bd95a6e922,lymph node,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,"HBM382.KGWK.435,HBM522.BTXN.792","UFL0002-LY02-1-1,UFL0002-LY02-1","be90ed4c3b0f90a71533e308c20e0f50,b1185b32c4aba932d85a564007eff904",HBM382.KGWK.435,UFL0002-LY02-1-1,be90ed4c3b0f90a71533e308c20e0f50,"https://portal.hubmapconsortium.org/browse/dataset/b9eb70a67c4146c774dd918db574e24d,https://portal.hubmapconsortium.org/browse/dataset/31d0eca8591c5d8592992df452f629be","['HBM254.XGFQ.345', 'HBM287.QFKL.692']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/b9eb70a67c4146c774dd918db574e24d', 'https://portal.hubmapconsortium.org/browse/dataset/31d0eca8591c5d8592992df452f629be']",
e3aa11ba0218456e2cc9302f6b1d9d1c,HBM623.TSMG.452,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,2/21/2020 15:23,jesus.penalozaa@ufl.edu,2/11/2022 20:00,ZHY19@pitt.edu,19-002_lymph-node_R3,CODEX,https://portal.hubmapconsortium.org/browse/dataset/e3aa11ba0218456e2cc9302f6b1d9d1c,HBM488.PCCL.423,UFL0002-LY03-1-1,7d12a05ff4cb8e2df61cf9eec0b9f49a,section,https://portal.hubmapconsortium.org/browse/sample/7d12a05ff4cb8e2df61cf9eec0b9f49a,HBM684.BGFH.533,UFL0002-LY03,42705702274f19f04a85adac610713b8,lymph node,HBM638.SMWG.276,UFL0002,3f66765e3561ee075f8b0d85c564b545,University of Florida TMC,HBM658.NKSZ.578,UFL0002-LY03-1,19c2383e305f364d25f019d0995656c8,HBM488.PCCL.423,UFL0002-LY03-1-1,7d12a05ff4cb8e2df61cf9eec0b9f49a,"https://portal.hubmapconsortium.org/browse/dataset/1b39b63d4a867b02306204412ec9bf5b,https://portal.hubmapconsortium.org/browse/dataset/62e617811827ca5fc16b07476b3588c9","['HBM362.RFHX.274', 'HBM429.XGQK.385']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/1b39b63d4a867b02306204412ec9bf5b', 'https://portal.hubmapconsortium.org/browse/dataset/62e617811827ca5fc16b07476b3588c9']",
7f1fd7b9c8c3745fcab037a2fa37f5b9,HBM232.VMCT.877,Published,Northwestern RTI,76755cd8-79ad-11ea-8293-0a53601d30b5,11/11/2020 19:32,jeannie.camarillo@northwestern.edu,8/31/2022 13:08,hubmap@hubmapconsortium.org,Top-down proteomics of human kidney tissue,LC-MS Top Down,https://portal.hubmapconsortium.org/browse/dataset/7f1fd7b9c8c3745fcab037a2fa37f5b9,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,block,https://portal.hubmapconsortium.org/browse/sample/c5bd4ae9a43b580f821c5d499953bdec,HBM666.CHPF.373,VAN0003-LK,13129ad371683171b152618c83fd9e6f,kidney (left),HBM547.NCQL.874,VAN0003,c624abbe9836c7e3b6a8d8216a316f30,Vanderbilt TMC,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,,[],[],[],
66175ea4190378474b7d73c49c470b9f,HBM565.CBJS.354,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:35,spraggj@vanderbilt.edu,2/12/2022 4:46,ZHY19@pitt.edu,MALDI Imaging Mass Spectrometry of Human Kidney Tissue - Positive Ion Mode,MALDI IMS,https://portal.hubmapconsortium.org/browse/dataset/66175ea4190378474b7d73c49c470b9f,HBM455.FRRH.847,VAN0003-LK-32-21,da2c9ae6806e3a34b2221996b5d9ca3d,section,https://portal.hubmapconsortium.org/browse/sample/da2c9ae6806e3a34b2221996b5d9ca3d,HBM666.CHPF.373,VAN0003-LK,13129ad371683171b152618c83fd9e6f,kidney (left),HBM547.NCQL.874,VAN0003,c624abbe9836c7e3b6a8d8216a316f30,Vanderbilt TMC,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,https://portal.hubmapconsortium.org/browse/dataset/dcb08adec26bfb9dd07ca352c2748461,['HBM458.NWWG.962'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/dcb08adec26bfb9dd07ca352c2748461'],
b99153a1b16f28dd9ed12bc596795261,HBM832.RVND.293,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:35,spraggj@vanderbilt.edu,2/12/2022 15:17,ZHY19@pitt.edu,MALDI Imaging Mass Spectrometry of Human Kidney Tissue - Positive Ion Mode,MALDI IMS,https://portal.hubmapconsortium.org/browse/dataset/b99153a1b16f28dd9ed12bc596795261,HBM455.FRRH.847,VAN0003-LK-32-21,da2c9ae6806e3a34b2221996b5d9ca3d,section,https://portal.hubmapconsortium.org/browse/sample/da2c9ae6806e3a34b2221996b5d9ca3d,HBM666.CHPF.373,VAN0003-LK,13129ad371683171b152618c83fd9e6f,kidney (left),HBM547.NCQL.874,VAN0003,c624abbe9836c7e3b6a8d8216a316f30,Vanderbilt TMC,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,https://portal.hubmapconsortium.org/browse/dataset/954281e9fd8732adfa4479e0d238ce8d,['HBM977.TKNL.957'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/954281e9fd8732adfa4479e0d238ce8d'],
45e9370bd4ee50c58d7a9cf34b4d2c70,HBM396.KGDR.538,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:35,spraggj@vanderbilt.edu,2/12/2022 4:28,ZHY19@pitt.edu,Periodic acid-Schiff Stained Microscopy of Human Kidney Tissue,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/45e9370bd4ee50c58d7a9cf34b4d2c70,HBM455.FRRH.847,VAN0003-LK-32-21,da2c9ae6806e3a34b2221996b5d9ca3d,section,https://portal.hubmapconsortium.org/browse/sample/da2c9ae6806e3a34b2221996b5d9ca3d,HBM666.CHPF.373,VAN0003-LK,13129ad371683171b152618c83fd9e6f,kidney (left),HBM547.NCQL.874,VAN0003,c624abbe9836c7e3b6a8d8216a316f30,Vanderbilt TMC,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,https://portal.hubmapconsortium.org/browse/dataset/1eadf62812799712d4b1232cc92b132f,['HBM449.RZMW.627'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/1eadf62812799712d4b1232cc92b132f'],
1dd9a68210ef57c390f90b06851877a4,HBM539.LXFQ.933,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:35,spraggj@vanderbilt.edu,2/12/2022 15:19,ZHY19@pitt.edu,Autofluorescence Microscopy of Human Kidney Tissue,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/1dd9a68210ef57c390f90b06851877a4,HBM455.FRRH.847,VAN0003-LK-32-21,da2c9ae6806e3a34b2221996b5d9ca3d,section,https://portal.hubmapconsortium.org/browse/sample/da2c9ae6806e3a34b2221996b5d9ca3d,HBM666.CHPF.373,VAN0003-LK,13129ad371683171b152618c83fd9e6f,kidney (left),HBM547.NCQL.874,VAN0003,c624abbe9836c7e3b6a8d8216a316f30,Vanderbilt TMC,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,https://portal.hubmapconsortium.org/browse/dataset/3333fdaa86c242b2d6fb33f6b66befb3,['HBM794.BPDW.836'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/3333fdaa86c242b2d6fb33f6b66befb3'],
584620d30b86098ece9b96edb407c786,HBM666.RKRD.836,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:35,spraggj@vanderbilt.edu,2/12/2022 15:20,ZHY19@pitt.edu,Autofluorescence Microscopy of Human Kidney Tissue,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/584620d30b86098ece9b96edb407c786,HBM497.KFHQ.554,VAN0003-LK-32-22,4b52267e643282ef43930b5577354670,section,https://portal.hubmapconsortium.org/browse/sample/4b52267e643282ef43930b5577354670,HBM666.CHPF.373,VAN0003-LK,13129ad371683171b152618c83fd9e6f,kidney (left),HBM547.NCQL.874,VAN0003,c624abbe9836c7e3b6a8d8216a316f30,Vanderbilt TMC,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,HBM743.BZVB.466,VAN0003-LK-32,c5bd4ae9a43b580f821c5d499953bdec,https://portal.hubmapconsortium.org/browse/dataset/cd25af3631d76c34691062d5a2b54e1a,['HBM227.TXJQ.834'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/cd25af3631d76c34691062d5a2b54e1a'],
