tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count,dataset_version_id
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
skin of body,UBERON:0002097,skin of body,UBERON:0002097,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
skin of body,UBERON:0002097,skin of body,UBERON:0002097,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
skin of body,UBERON:0002097,skin of body,UBERON:0002097,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
skin of body,UBERON:0002097,skin of body,UBERON:0002097,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
skin of body,UBERON:0002097,skin of body,UBERON:0002097,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
exocrine gland,UBERON:0002365,sublingual gland,UBERON:0001832,f01bdd17-4902-40f5-86e3-240d66dd2587,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Salivary_Gland,f01bdd17-4902-40f5-86e3-240d66dd2587.h5ad,27199,fc42cf99-043b-4d21-8dad-6d7194e5aa59
exocrine gland,UBERON:0002365,sublingual gland,UBERON:0001832,f01bdd17-4902-40f5-86e3-240d66dd2587,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Salivary_Gland,f01bdd17-4902-40f5-86e3-240d66dd2587.h5ad,27199,fc42cf99-043b-4d21-8dad-6d7194e5aa59
tongue,UBERON:0001723,tongue,UBERON:0001723,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
tongue,UBERON:0001723,tongue,UBERON:0001723,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
tongue,UBERON:0001723,tongue,UBERON:0001723,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
tongue,UBERON:0001723,tongue,UBERON:0001723,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
tongue,UBERON:0001723,tongue,UBERON:0001723,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
spleen,UBERON:0002106,spleen,UBERON:0002106,cee11228-9f0b-4e57-afe2-cfe15ee56312,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Spleen,cee11228-9f0b-4e57-afe2-cfe15ee56312.h5ad,34004,0c86519e-1db2-4c5d-9bb7-b2d01eaf345f
spleen,UBERON:0002106,spleen,UBERON:0002106,cee11228-9f0b-4e57-afe2-cfe15ee56312,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Spleen,cee11228-9f0b-4e57-afe2-cfe15ee56312.h5ad,34004,0c86519e-1db2-4c5d-9bb7-b2d01eaf345f
spleen,UBERON:0002106,spleen,UBERON:0002106,cee11228-9f0b-4e57-afe2-cfe15ee56312,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Spleen,cee11228-9f0b-4e57-afe2-cfe15ee56312.h5ad,34004,0c86519e-1db2-4c5d-9bb7-b2d01eaf345f
skin of body,UBERON:0002097,skin of abdomen,UBERON:0001416,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
skin of body,UBERON:0002097,skin of abdomen,UBERON:0001416,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
skin of body,UBERON:0002097,skin of abdomen,UBERON:0001416,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
skin of body,UBERON:0002097,skin of abdomen,UBERON:0001416,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
skin of body,UBERON:0002097,skin of abdomen,UBERON:0001416,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
adipose tissue,UBERON:0001013,subcutaneous adipose tissue,UBERON:0002190,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
adipose tissue,UBERON:0001013,subcutaneous adipose tissue,UBERON:0002190,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
adipose tissue,UBERON:0001013,subcutaneous adipose tissue,UBERON:0002190,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
adipose tissue,UBERON:0001013,subcutaneous adipose tissue,UBERON:0002190,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
vasculature,UBERON:0002049,vasculature,UBERON:0002049,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
vasculature,UBERON:0002049,vasculature,UBERON:0002049,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
vasculature,UBERON:0002049,vasculature,UBERON:0002049,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
vasculature,UBERON:0002049,vasculature,UBERON:0002049,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
pancreas,UBERON:0001264,endocrine pancreas,UBERON:0000016,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
pancreas,UBERON:0001264,endocrine pancreas,UBERON:0000016,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
pancreas,UBERON:0001264,endocrine pancreas,UBERON:0000016,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
pancreas,UBERON:0001264,endocrine pancreas,UBERON:0000016,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
pancreas,UBERON:0001264,endocrine pancreas,UBERON:0000016,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
small intestine,UBERON:0002108,small intestine,UBERON:0002108,a357414d-2042-4eb5-95f0-c58604a18bdd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Small_Intestine,a357414d-2042-4eb5-95f0-c58604a18bdd.h5ad,12467,7e70bcf3-6db7-4761-a83d-1b884a1be68d
small intestine,UBERON:0002108,small intestine,UBERON:0002108,a357414d-2042-4eb5-95f0-c58604a18bdd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Small_Intestine,a357414d-2042-4eb5-95f0-c58604a18bdd.h5ad,12467,7e70bcf3-6db7-4761-a83d-1b884a1be68d
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148,93989ccb-b644-45a7-b659-e8139b7b2427
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148,93989ccb-b644-45a7-b659-e8139b7b2427
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148,93989ccb-b644-45a7-b659-e8139b7b2427
tongue,UBERON:0001723,posterior part of tongue,UBERON:0010033,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148,93989ccb-b644-45a7-b659-e8139b7b2427
lymph node,UBERON:0000029,inguinal lymph node,UBERON:0001542,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
lymph node,UBERON:0000029,inguinal lymph node,UBERON:0001542,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
lymph node,UBERON:0000029,inguinal lymph node,UBERON:0001542,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
lymph node,UBERON:0000029,inguinal lymph node,UBERON:0001542,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
lymph node,UBERON:0000029,inguinal lymph node,UBERON:0001542,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
eye,UBERON:0000970,retinal neural layer,UBERON:0003902,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
eye,UBERON:0000970,retinal neural layer,UBERON:0003902,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
eye,UBERON:0000970,retinal neural layer,UBERON:0003902,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
eye,UBERON:0000970,retinal neural layer,UBERON:0003902,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
liver,UBERON:0002107,liver,UBERON:0002107,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
liver,UBERON:0002107,liver,UBERON:0002107,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
liver,UBERON:0002107,liver,UBERON:0002107,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
